demandId,sourceId,sinkId,demandVolume,arriveTime
1188,2773,4093,94,26
1189,2833,4603,65,17
1190,2878,4612,91,29
1191,3793,4148,69,40
1192,1917,1790,99,43
1193,96,2937,55,32
1194,75,3414,50,16
1195,1176,1407,99,8
1196,6,2662,52,43
1197,1994,4484,59,10
1198,3799,3463,62,0
1199,1121,1243,70,49
1200,1636,1593,86,30
1201,1849,1523,72,29
1202,297,4002,65,13
1203,4062,1192,99,27
1204,1029,299,85,49
1205,730,2040,91,48
1206,4995,4626,61,32
1207,4092,3809,80,24
1208,387,3060,72,28
1209,3354,2777,73,46
1210,3033,4161,72,22
1211,1561,2455,58,21
1212,3385,1453,82,26
1213,3980,3035,85,20
1214,3163,4176,74,34
1215,2555,1379,73,1
1216,2964,4390,96,27
1217,1297,1462,98,24
1218,2947,1828,67,32
1219,3039,2829,80,33
1220,1421,3411,60,42
1221,4130,2770,75,19
1222,4409,3791,82,30
1223,357,1935,57,14
1224,4429,3336,52,3
1225,4105,81,53,11
1226,4758,1729,71,22
1227,2080,4725,66,25
1228,4134,223,91,16
1229,1768,1758,71,15
1230,2416,1311,65,18
1231,3629,3688,78,39
1232,968,3177,82,22
1233,3914,3930,58,37
1234,2811,306,66,40
1235,303,2627,90,32
1236,2977,3332,68,18
1237,3241,1754,79,0
1238,2676,4224,68,7
1239,2139,4893,94,44
1240,2525,2353,69,23
1241,2587,4204,52,21
1242,2797,2587,92,47
1243,3603,3858,74,13
1244,3545,3398,98,12
1245,634,771,80,2
1246,3816,2011,77,38
1247,2987,2806,71,41
1248,117,3277,56,4
1249,407,1762,83,6
1250,3520,3740,87,25
1251,353,462,91,7
1252,3364,3472,62,34
1253,2588,4923,91,28
1254,3331,3039,73,41
1255,1754,3012,89,22
1256,2960,4912,70,36
1257,414,3426,67,10
1258,2568,2936,61,36
1259,3863,1724,83,6
1260,4438,4841,92,12
1261,1481,1049,65,41
1262,3460,4968,59,18
1263,370,4398,54,39
1264,3380,3045,92,39
1265,2493,3374,79,29
1266,2064,2675,96,5
1267,4364,1642,55,33
1268,3161,2098,50,6
1269,1629,2355,95,44
1270,4828,4918,74,28
1271,3373,3617,94,50
1272,4498,2661,79,18
1273,4312,1201,62,24
1274,500,3438,53,16
1275,477,662,84,39
1276,2193,1357,50,37
1277,4004,4385,83,21
1278,4606,4424,88,9
1279,1735,725,78,6
1280,2210,2458,66,14
1281,3647,3899,93,26
1282,2311,2562,86,49
1283,691,90,67,30
1284,3724,4072,66,38
1285,1431,3385,63,40
1286,2874,3219,69,49
1287,4159,3185,80,24
1288,3780,4258,94,33
1289,4235,2833,84,37
1290,1760,2980,63,45
1291,4120,1266,82,26
1292,1756,3824,55,25
1293,3582,4842,90,47
1294,3292,1934,55,44
1295,789,1769,83,42
1296,4776,4758,80,29
1297,195,3494,74,19
1298,2969,4770,96,20
1299,4457,4157,83,43
1300,2870,1342,53,34
1301,589,584,68,12
1302,4416,1692,55,50
1303,3580,965,89,26
1304,564,595,90,20
1305,700,1552,60,46
1306,1759,4944,54,44
1307,3095,1548,78,36
1308,1338,1330,97,2
1309,575,1848,90,50
1310,2394,189,51,20
1311,398,1138,62,42
1312,1592,2829,54,8
1313,4310,3709,76,1
1314,2267,1739,73,20
1315,129,260,94,31
1316,4403,3408,69,3
1317,234,345,58,40
1318,83,1170,84,48
1319,454,3019,69,21
1320,2293,2188,89,23
1321,4833,2977,84,48
1322,4397,338,78,27
1323,1735,1715,86,20
1324,3924,3935,73,36
1325,3231,4160,56,40
1326,1960,4036,60,26
1327,3804,4798,83,5
1328,867,1681,64,2
1329,2928,2781,81,33
1330,3329,3366,65,28
1331,2543,1298,63,6
1332,2617,1627,100,33
1333,3610,696,94,44
1334,2493,752,65,22
1335,4401,43,87,19
1336,2,66,56,10
1337,427,3665,97,15
1338,4246,3765,98,47
1339,3704,4377,66,20
1340,4811,561,87,45
1341,4290,2763,61,12
1342,4352,4118,61,23
1343,3948,3554,94,33
1344,4375,1747,53,47
1345,39,3083,61,18
1346,4949,262,72,20
1347,2878,1706,81,4
1348,4530,1942,56,49
1349,177,3861,74,11
1350,537,1540,94,29
1351,179,4392,67,49
1352,91,3538,63,21
1353,2636,4046,56,50
1354,1857,2637,68,38
1355,3597,458,58,32
1356,4339,2528,76,12
1357,4394,4007,58,31
1358,3096,4305,94,3
1359,2958,253,59,13
1360,4115,3102,56,29
1361,310,3577,66,40
1362,1987,1972,52,8
1363,1286,3022,83,47
1364,1865,1927,54,2
1365,390,1743,74,0
1366,2149,1736,99,40
1367,3441,2909,81,24
1368,1980,1844,64,18
1369,2672,1980,67,13
1370,2725,1335,63,17
1371,2434,2192,93,26
1372,1826,1230,50,11
1373,1496,4620,91,47
1374,1295,1256,74,13
1375,2342,2106,65,46
1376,3573,980,73,25
1377,1735,732,67,4
1378,925,2379,95,25
1379,4422,3138,90,11
1380,4966,3157,87,35
1381,4934,4539,92,31
1382,2535,1522,52,10
1383,2719,1417,71,9
1384,158,4343,56,23
1385,832,1771,96,46
1386,547,4573,55,17
1387,1524,3763,93,40
1388,233,2557,96,14
1389,278,456,72,6
1390,3562,3723,80,8
1391,4872,4313,91,12
1392,3574,3392,92,24
1393,4029,2064,82,23
1394,1877,3444,52,16
1395,4518,4613,96,47
1396,1935,1658,100,42
1397,254,130,69,34
1398,1168,4455,73,10
1399,825,776,74,3
1400,1888,1980,90,48
1401,1856,2251,59,46
1402,3087,4303,65,21
1403,1753,4239,68,41
1404,2129,2091,80,9
1405,3298,1993,60,16
1406,3310,1887,52,20
1407,1031,162,96,23
1408,817,2609,65,2
1409,3879,3673,98,25
1410,4894,782,54,7
1411,2450,2249,64,39
1412,3809,3885,51,0
1413,1831,3260,67,23
1414,2930,1681,91,33
1415,1790,1558,88,8
1416,4847,2586,80,23
1417,2118,4393,90,10
1418,1133,221,62,17
1419,2200,3739,53,32
1420,4102,4125,81,2
1421,1999,2634,98,23
1422,2355,2032,76,35
1423,3101,217,100,42
1424,4002,4962,64,14
1425,3135,4913,71,23
1426,2162,4957,72,25
1427,1136,1480,65,32
1428,794,40,73,37
1429,4275,2910,85,4
1430,4165,3635,83,49
1431,4025,3125,59,35
1432,2885,1620,66,13
1433,137,1117,89,36
1434,796,4355,99,28
1435,298,3614,69,33
1436,1918,4320,100,24
1437,3348,4224,87,35
1438,1370,1296,52,2
1439,3081,3335,72,45
1440,4427,3345,73,31
1441,1360,924,95,13
1442,276,4105,62,33
1443,4562,3602,50,29
1444,1319,1296,89,47
1445,3055,751,58,25
1446,3299,3221,90,24
1447,3899,3817,50,36
1448,1767,3216,93,18
1449,2143,3401,50,19
1450,240,748,66,29
1451,3881,23,73,1
1452,3380,444,56,29
1453,2159,3619,70,0
1454,4977,1453,71,26
1455,1523,1870,93,25
1456,1970,663,72,50
1457,2570,2939,70,33
1458,2086,814,88,48
1459,2183,3559,89,40
1460,1848,3552,97,2
1461,3455,2712,91,25
1462,2949,3306,70,34
1463,413,4446,75,37
1464,2633,4187,81,50
1465,1223,4359,97,45
1466,4651,1579,95,8
1467,2074,4898,60,12
1468,1894,797,60,18
1469,4742,4062,61,2
1470,3317,2744,66,15
1471,3317,3353,51,3
1472,497,3569,75,15
1473,255,2577,94,4
1474,1844,3852,86,6
1475,3702,2157,52,27
1476,3315,1453,86,30
1477,450,3185,56,47
1478,2792,3643,65,24
1479,3660,2206,98,15
1480,2320,3672,71,37
1481,3149,2124,55,48
1482,855,3309,92,5
1483,1380,1100,69,45
1484,4103,4255,59,3
1485,4894,2752,59,35
1486,2220,3542,75,6
1487,4435,2844,58,9
1488,2769,2596,63,10
1489,4780,4689,85,26
1490,2300,781,93,48
1491,1142,1122,57,17
1492,4368,1657,50,45
1493,158,1709,99,8
1494,44,3355,90,18
1495,1501,4605,71,19
1496,3062,4266,58,9
1497,2923,2736,66,47
1498,2774,3920,88,9
1499,4609,1972,60,18
1500,651,4789,65,1
1501,476,1272,59,14
1502,4834,4041,94,8
1503,3663,4233,99,44
1504,3408,27,53,0
1505,3701,4463,51,6
1506,2853,2532,62,8
1507,41,3589,78,33
1508,2919,4598,88,10
1509,1468,3341,84,42
1510,4266,3759,93,10
1511,3366,4075,66,42
1512,965,2402,65,21
1513,4952,702,53,41
1514,188,693,87,31
1515,1120,899,86,6
1516,4146,1985,95,14
1517,1811,136,71,14
1518,1808,1057,98,10
1519,2532,4176,88,20
1520,1070,1024,74,7
1521,538,2292,90,31
1522,3083,4989,76,11
1523,988,3357,87,17
1524,336,3401,97,44
1525,4650,4990,83,17
1526,374,24,76,47
1527,119,3069,81,24
1528,3116,4837,68,3
1529,3006,3428,99,34
1530,437,3757,98,38
1531,36,4134,79,29
1532,4901,1405,87,23
1533,3773,660,63,24
1534,39,3246,54,17
1535,3903,3902,50,35
1536,1269,1424,62,0
1537,2809,677,91,29
1538,4775,4958,52,38
1539,595,669,53,25
1540,3773,2405,65,15
1541,1251,504,74,3
1542,1078,4171,58,31
1543,308,4202,62,7
1544,55,1674,96,21
1545,370,93,77,30
1546,1834,1776,96,10
1547,529,227,76,4
1548,3427,4117,81,47
1549,4236,3456,99,12
1550,4650,1437,77,11
1551,4863,4598,87,9
1552,1072,1061,68,20
1553,3120,4209,88,42
1554,4966,4162,84,36
1555,1769,4950,80,45
1556,3700,2187,78,29
1557,3310,1478,62,34
1558,2474,2277,96,47
1559,2310,2665,61,44
1560,1294,737,69,12
1561,4408,1601,82,9
1562,4907,3806,54,17
1563,2248,611,77,10
1564,508,2960,88,10
1565,1566,809,60,11
1566,2362,3285,60,33
1567,1534,1887,64,12
1568,1944,3195,83,46
1569,4839,613,100,5
1570,4498,3056,62,32
1571,3637,3137,70,11
1572,4291,4011,96,10
1573,723,864,63,21
1574,4628,4103,88,1
1575,592,3573,74,9
1576,2432,168,81,43
1577,901,2184,51,49
1578,3778,3917,87,45
1579,2974,4281,68,2
1580,4219,336,96,43
1581,1666,1800,56,17
1582,4279,3701,69,4
1583,659,244,60,19
1584,358,3616,71,10
1585,4603,4539,61,37
1586,1681,3307,59,16
1587,3145,2746,73,24
1588,3642,1496,78,43
1589,391,2174,51,33
1590,4130,317,92,41
1591,833,4258,86,14
1592,2852,249,86,45
1593,1907,2841,64,44
1594,247,576,91,22
1595,676,534,52,17
1596,3053,3765,76,10
1597,1047,1424,94,39
1598,3745,4183,94,12
1599,233,439,62,41
1600,922,1188,79,17
1601,1666,2316,57,22
1602,1903,2469,62,21
1603,3494,353,85,46
1604,4377,1659,64,13
1605,3290,1870,95,33
1606,3174,552,78,32
1607,2415,3693,91,37
1608,139,380,73,50
1609,3371,71,89,5
1610,134,315,96,39
1611,843,2976,51,21
1612,4964,346,65,48
1613,1849,4976,52,37
1614,1830,2714,90,47
1615,1608,3797,67,21
1616,4238,1587,85,30
1617,3713,3534,73,36
1618,3484,2610,72,3
1619,1848,1642,82,44
1620,737,2119,61,22
1621,537,701,80,8
1622,222,1713,64,11
1623,3553,3503,97,44
1624,2651,3470,93,12
1625,3107,1106,50,0
1626,2022,2341,80,0
1627,1066,1403,85,26
1628,454,2145,54,35
1629,1584,881,77,38
1630,1950,3090,69,32
1631,1772,1162,69,25
1632,2006,2494,93,29
1633,1683,2011,68,29
1634,1379,776,96,40
1635,1914,2692,98,22
1636,3191,2575,60,47
1637,2626,4626,89,6
1638,4554,1348,67,35
1639,973,3441,65,47
1640,3834,2500,73,41
1641,3254,972,74,23
1642,2955,1879,52,35
1643,2270,1289,90,49
1644,1130,4389,74,36
1645,385,3148,58,42
1646,3183,34,58,29
1647,662,2284,92,0
1648,4000,1658,97,11
1649,3185,723,71,8
1650,971,3400,93,43
1651,2123,2043,73,40
1652,3792,2129,92,45
1653,3704,305,66,40
1654,4847,2961,56,50
1655,333,932,57,47
1656,1890,3212,92,3
1657,1402,1054,98,23
1658,2438,3607,72,47
1659,174,330,76,11
1660,2351,2129,91,19
1661,4531,3857,54,9
1662,4531,2491,77,42
1663,1000,1316,76,28
1664,1914,3763,76,41
1665,4765,234,82,1
1666,3013,1925,100,41
1667,4650,2378,86,16
1668,3386,73,53,47
1669,3614,3575,70,36
1670,1779,4129,75,19
1671,723,1493,80,2
1672,4783,1954,65,12
1673,1676,2891,77,17
1674,3044,547,60,18
1675,4313,4750,99,20
1676,1422,1175,98,12
1677,923,2021,95,9
1678,182,3584,51,27
1679,4296,4311,70,17
1680,4113,259,96,46
1681,3426,1324,64,8
1682,2581,2882,76,40
1683,418,2385,54,18
1684,4416,226,64,19
1685,2368,864,53,44
1686,1535,4514,92,49
1687,2912,4389,63,30
1688,4432,4350,54,22
1689,4688,1144,59,45
1690,3058,3394,67,12
1691,3075,263,100,7
1692,263,4106,52,38
1693,1012,1336,54,21
1694,3031,3064,93,26
1695,225,521,84,15
1696,3079,269,91,1
1697,2933,4126,89,47
1698,421,382,73,15
1699,1497,4837,96,4
1700,2432,2074,97,11
1701,3484,3164,60,23
1702,4274,228,60,47
1703,4689,1091,99,25
1704,1684,359,67,37
1705,3934,1637,78,18
1706,3057,2804,78,35
1707,781,3739,79,3
1708,2746,3301,77,28
1709,2543,276,91,40
1710,1767,3226,92,24
1711,972,3295,68,18
1712,3072,3499,60,32
1713,2792,3226,76,40
1714,945,430,64,2
1715,1730,1996,79,42
1716,991,3631,97,1
1717,1971,1699,79,33
1718,2379,2011,55,47
1719,3155,2668,52,46
1720,1319,1123,54,46
1721,3251,964,52,6
1722,2665,20,58,18
1723,1578,2244,68,33
1724,1836,1865,99,0
1725,2336,1509,73,25
1726,2982,4351,88,40
1727,1764,4708,69,8
1728,2466,2209,56,7
1729,3287,4146,97,32
1730,4894,1457,80,19
1731,276,4284,95,37
1732,3020,477,91,1
1733,1454,4748,51,17
1734,3390,1637,66,37
1735,241,204,54,3
1736,2968,2846,92,49
1737,866,2652,96,3
1738,3539,49,78,10
1739,2960,2983,94,12
1740,2962,2735,94,4
1741,363,133,96,18
1742,4881,4836,86,11
1743,2629,1741,51,18
1744,1793,4760,86,38
1745,1310,4442,63,1
1746,2541,1768,95,26
1747,283,4365,68,3
1748,941,1098,66,5
1749,3695,2211,58,4
1750,4579,4937,53,29
1751,4815,574,52,42
1752,674,479,67,43
1753,4226,322,63,4
1754,3515,4397,51,22
1755,3414,4261,73,50
1756,702,4693,50,13
1757,4133,2787,55,23
1758,1006,1532,96,33
1759,542,795,82,29
1760,3704,4214,85,20
1761,547,4440,52,24
1762,4905,1822,76,0
1763,2415,4043,99,27
1764,2177,4006,78,22
1765,2844,4804,91,7
1766,301,4765,67,7
1767,4903,1971,66,33
1768,4786,4003,64,22
1769,4337,237,54,21
1770,3362,3030,75,1
1771,1654,834,86,22
1772,77,4289,57,17
1773,1706,4115,96,8
1774,3035,2928,79,30
1775,4366,2634,53,43
1776,3199,4156,59,4
1777,458,2024,71,49
1778,3459,3738,64,34
1779,981,3836,74,7
1780,902,2250,56,21
1781,395,4105,57,7
1782,484,316,55,45
1783,4418,4350,77,11
1784,3886,4237,96,30
1785,2654,2695,56,16
1786,1635,1576,63,48
1787,1727,4134,73,39
1788,4549,4236,62,16
1789,4934,4099,57,2
1790,1466,4553,75,6
1791,196,1131,91,26
1792,2654,2044,70,0
1793,4221,499,90,16
1794,4793,1779,94,31
1795,1326,109,61,20
1796,832,1559,72,13
1797,1200,3044,57,44
1798,2379,3320,52,31
1799,2170,2499,62,31
1800,691,541,54,11
1801,2954,3198,59,0
1802,1564,43,78,9
1803,2433,1111,70,46
1804,796,2255,52,34
1805,3210,667,91,19
1806,1189,4368,70,46
1807,218,3414,97,11
1808,4186,1931,69,1
1809,2243,732,85,33
1810,1455,2692,77,46
1811,372,3642,100,2
1812,4529,1431,97,39
1813,2655,2909,77,43
1814,4689,692,87,8
1815,2745,4839,70,49
1816,2434,417,64,15
1817,4211,2696,76,2
1818,1246,3198,56,43
1819,2541,2814,50,37
1820,4820,4119,97,41
1821,4243,1064,89,36
1822,4265,1782,65,50
1823,454,3081,54,37
1824,2412,2039,56,49
1825,2239,2129,95,17
1826,1940,3548,99,3
1827,2707,3043,51,38
1828,4767,1097,89,43
1829,1428,3158,82,7
1830,2595,2538,60,46
1831,779,721,89,28
1832,4123,4208,95,7
1833,3539,2335,100,37
1834,167,526,58,42
1835,4449,4382,94,50
1836,55,1651,91,11
1837,2136,1894,83,33
1838,4709,4630,78,19
1839,4849,1673,96,4
1840,4502,1710,71,45
1841,4545,4931,87,16
1842,421,3886,89,9
1843,3167,3499,72,16
1844,149,462,90,12
1845,773,744,69,45
1846,1780,3919,71,2
1847,383,2669,59,25
1848,325,2566,77,16
1849,3739,4381,91,11
1850,4215,3075,80,15
1851,2187,2460,84,45
1852,3328,3372,77,40
1853,2288,2675,88,25
1854,1387,1414,77,17
1855,4492,1817,85,4
1856,2400,3699,55,2
1857,590,1735,71,4
1858,4220,3414,99,10
1859,2786,2650,86,40
1860,2912,4416,96,8
1861,2894,1804,94,29
1862,4599,4874,59,17
1863,970,1877,62,1
1864,3506,4215,97,27
1865,206,407,81,30
1866,4299,1026,81,39
1867,3275,3078,83,14
1868,462,338,92,24
1869,4178,3700,79,29
1870,4339,4066,82,4
1871,1923,4529,50,31
1872,754,4288,50,32
1873,3268,1425,94,8
1874,1816,1931,66,3
1875,4466,1172,82,39
1876,223,3291,100,14
1877,1793,4603,90,22
1878,4633,1381,55,45
1879,4220,196,94,14
1880,3461,134,62,47
1881,2525,1509,98,6
1882,3017,1719,72,29
1883,3678,4143,86,11
1884,3879,4650,53,35
1885,4007,3173,61,42
1886,4091,4882,65,50
1887,4569,2827,77,24
1888,142,702,55,45
1889,2748,3152,74,41
1890,2332,2170,60,1
1891,1862,1592,55,28
1892,1841,4027,59,37
1893,253,4377,70,46
1894,3683,321,57,43
1895,3088,2012,58,24
1896,2869,2887,91,25
1897,4651,4515,53,43
1898,1949,2063,85,26
1899,2119,2288,87,27
1900,688,2394,99,7
1901,2550,1929,55,1
1902,4970,113,85,17
1903,1824,3281,50,43
1904,982,4352,65,39
1905,1282,4885,51,47
1906,3193,4226,86,11
1907,5,169,92,41
1908,4273,2800,92,30
1909,1046,443,75,30
1910,2022,3500,63,48
1911,4905,3644,76,1
1912,4601,4937,99,33
1913,4593,4578,76,14
1914,2751,2602,63,13
1915,3076,3097,87,38
1916,4786,4255,91,22
1917,4513,4950,52,25
1918,4271,3450,75,44
1919,1082,1586,75,41
1920,4903,4993,81,27
1921,138,4285,50,50
1922,4281,334,95,21
1923,4149,4336,72,1
1924,382,4467,83,41
1925,4773,3091,51,41
1926,454,242,52,21
1927,4687,3659,53,43
1928,3296,3729,88,3
1929,1316,540,85,13
1930,4420,4127,52,26
1931,1761,4294,90,39
1932,892,371,61,23
1933,1529,1776,53,44
1934,889,2228,95,37
1935,4985,4665,98,32
1936,288,2104,52,22
1937,3797,3818,73,27
1938,1175,4414,68,19
1939,3361,421,54,37
1940,566,526,86,47
1941,2272,2712,68,49
1942,3712,1625,54,8
1943,891,4276,66,13
1944,1041,309,76,4
1945,4077,4222,75,3
1946,1919,3268,73,0
1947,4737,556,94,11
1948,2342,2099,88,40
1949,4302,3089,98,37
1950,1465,484,89,2
1951,4969,4773,78,25
1952,917,4828,55,37
1953,1560,2151,57,48
1954,3253,3958,90,32
1955,1621,2377,57,47
1956,2764,1894,69,39
1957,1607,3578,84,13
1958,4920,1758,76,31
1959,2369,4186,83,16
1960,3421,2112,89,0
1961,3452,4947,65,8
1962,2700,1417,55,28
1963,1824,3776,78,17
1964,1733,3332,86,44
1965,833,3562,55,7
1966,1196,400,99,30
1967,541,3400,77,28
1968,78,3757,71,23
1969,3326,4163,51,44
1970,1515,870,92,50
1971,1263,2750,52,17
1972,4146,2663,62,31
1973,458,1515,71,41
1974,987,2298,62,47
1975,176,1596,56,21
1976,91,2641,78,22
1977,4053,740,91,42
1978,3839,3540,58,11
1979,3880,3658,89,20
1980,2853,2697,53,45
1981,222,2210,84,15
1982,1588,4105,85,25
1983,1283,4109,52,12
1984,1145,1622,87,3
1985,4604,524,63,27
1986,1485,3908,81,18
1987,934,3008,85,27
1988,4793,4844,78,23
1989,1822,1784,75,30
1990,3919,2844,73,13
1991,4637,1337,99,50
1992,4853,1686,70,4
1993,2246,2819,70,15
1994,3193,2825,66,42
1995,1195,3842,94,31
1996,3965,3931,68,12
1997,3361,461,88,8
1998,2374,3732,81,0
1999,3860,4242,83,6
