linkId,sourceId,sinkId,keyRate,proDelay,bandwidth,weight,faultTime,is_cross_subdomain,src_subdomain,src_isGateway,dst_subdomain,dst_isGateway
3717,4119,4129,2.7,0,4,2.0,-1,0,9,0,9,0
3718,1077,1201,2.3,5,8,2.4,-1,0,3,0,3,0
3719,1519,1546,2.7,1,4,2.1,-1,0,4,0,4,0
3720,2338,2403,4.2,5,10,1.7,-1,0,5,0,5,0
3721,4358,4411,5.0,0,6,1.2,-1,0,9,0,9,0
3722,4960,4974,4.6,0,2,1.5,-1,0,10,0,10,1
3723,859,978,2.1,4,2,2.7,-1,0,2,0,2,0
3724,4052,4304,2.8,9,8,2.7,-1,0,9,0,9,0
3725,2579,2694,2.8,2,4,2.2,-1,0,6,0,6,0
3726,4272,4344,3.8,1,4,1.8,-1,0,9,0,9,0
3727,1304,1328,3.0,2,10,1.8,-1,0,3,0,3,0
3728,58,175,4.7,6,8,1.8,-1,0,1,0,1,0
3729,2224,2237,4.0,8,10,2.1,-1,0,5,0,5,1
3730,3062,3336,2.7,7,8,2.5,-1,0,7,0,7,0
3731,4244,4245,4.9,5,8,1.6,-1,0,9,0,9,0
3732,1795,1831,2.7,4,6,2.3,-1,0,4,0,4,0
3733,2154,2178,4.1,5,10,1.8,-1,0,5,0,5,0
3734,4237,4242,4.5,3,4,1.8,-1,0,9,0,9,0
3735,3717,3718,4.1,1,8,1.5,-1,0,8,0,8,0
3736,694,766,2.2,0,4,2.1,-1,0,2,1,2,0
3737,1788,1791,3.4,6,4,2.4,-1,0,4,0,4,0
3738,3532,3672,3.5,5,4,2.2,-1,0,8,0,8,0
3739,1271,1272,4.4,8,10,2.0,-1,0,3,0,3,0
3740,2903,2912,4.6,4,8,1.6,-1,0,6,0,6,0
3741,4510,4522,4.0,8,2,2.5,-1,0,10,0,10,0
3742,902,917,4.7,3,6,1.6,-1,0,2,0,2,0
3743,4790,4805,3.2,7,10,2.2,-1,0,10,0,10,0
3744,1684,1855,3.5,6,4,2.4,-1,0,4,1,4,0
3745,3220,3262,2.2,6,4,2.7,-1,0,7,0,7,0
3746,684,694,4.1,9,2,2.6,-1,0,2,0,2,1
3747,4899,4977,2.4,1,2,2.3,-1,0,10,0,10,0
3748,123,132,2.7,7,4,2.7,-1,0,1,0,1,0
3749,4011,4020,2.8,7,10,2.4,-1,0,9,0,9,0
3750,3863,3893,3.4,4,2,2.3,-1,0,8,0,8,0
3751,3670,3727,4.8,1,6,1.4,-1,0,8,0,8,0
3752,4580,4702,3.3,2,8,1.8,-1,0,10,0,10,0
3753,4593,4641,3.5,8,6,2.5,-1,0,10,0,10,0
3754,149,306,2.2,4,6,2.4,-1,0,1,0,1,0
3755,3323,3390,2.3,10,8,2.9,-1,0,7,0,7,0
3756,976,987,4.2,6,4,2.1,-1,0,2,0,2,0
3757,4647,4648,2.9,6,4,2.5,-1,0,10,0,10,0
3758,3179,3345,3.8,8,10,2.2,-1,0,7,0,7,0
3759,4531,4702,3.5,6,2,2.5,-1,0,10,0,10,0
3760,197,202,4.0,10,4,2.6,-1,0,1,0,1,0
3761,1728,1790,4.9,3,2,1.7,-1,0,4,0,4,0
3762,3703,3796,2.2,0,10,1.8,-1,0,8,0,8,0
3763,4410,4412,2.8,1,10,1.8,-1,0,9,0,9,0
3764,1834,1920,2.3,3,10,2.1,-1,0,4,0,4,0
3765,4714,4823,4.1,6,8,2.0,-1,0,10,0,10,0
3766,1166,1232,3.2,3,6,2.0,-1,0,3,0,3,0
3767,259,299,3.5,2,4,2.0,-1,0,1,0,1,0
3768,691,710,3.0,4,10,2.0,-1,0,2,0,2,0
3769,3612,3614,2.9,0,2,2.0,-1,0,8,0,8,0
3770,4156,4266,2.6,9,8,2.7,-1,0,9,0,9,0
3771,3290,3334,4.2,3,4,1.8,-1,0,7,0,7,0
3772,3782,3796,2.9,1,4,2.0,-1,0,8,0,8,0
3773,3202,3221,2.6,7,4,2.7,-1,0,7,0,7,0
3774,220,307,4.9,10,8,2.1,-1,0,1,0,1,0
3775,2539,2648,3.3,0,4,1.8,-1,0,6,0,6,0
3776,4559,4656,4.9,1,4,1.4,-1,0,10,0,10,0
3777,2363,2422,4.0,0,10,1.3,-1,0,5,0,5,0
3778,4369,4495,3.1,7,10,2.3,-1,0,9,0,9,0
3779,2662,2718,2.0,3,8,2.3,-1,0,6,0,6,0
3780,4816,4955,2.3,0,10,1.8,-1,0,10,0,10,0
3781,3343,3345,4.0,4,4,2.0,-1,0,7,0,7,0
3782,3673,3745,3.6,2,4,1.9,-1,0,8,0,8,0
3783,4335,4359,4.3,1,6,1.5,-1,0,9,0,9,0
3784,3387,3388,4.4,5,8,1.8,-1,0,7,0,7,0
3785,4994,4998,3.5,5,10,2.0,-1,0,10,0,10,0
3786,2246,2251,2.8,7,6,2.6,-1,0,5,0,5,0
3787,3106,3109,3.1,0,6,1.8,-1,0,7,0,7,0
3788,1105,1114,2.9,5,10,2.1,-1,0,3,0,3,0
3789,2628,2841,4.3,9,8,2.2,-1,0,6,0,6,0
3790,2397,2420,2.3,10,10,2.8,-1,0,5,0,5,0
3791,2784,2829,4.2,0,4,1.5,-1,0,6,0,6,0
3792,1196,1232,4.9,3,4,1.6,-1,0,3,0,3,0
3793,4164,4248,3.1,0,4,1.9,-1,0,9,0,9,0
3794,2589,2590,3.7,6,6,2.2,-1,0,6,0,6,0
3795,4213,4369,2.6,1,4,2.1,-1,0,9,0,9,0
3796,2740,2759,4.8,6,2,2.1,-1,0,6,0,6,0
3797,1706,1748,4.9,10,10,2.0,-1,0,4,0,4,0
3798,159,189,4.7,7,10,1.8,-1,0,1,0,1,0
3799,3679,3681,2.5,10,6,3.0,-1,0,8,0,8,0
3800,4479,4488,4.7,6,10,1.7,-1,0,9,0,9,0
3801,2590,2734,3.3,4,6,2.1,-1,0,6,0,6,0
3802,477,498,2.6,9,10,2.6,-1,0,1,0,1,0
3803,4050,4082,4.1,9,2,2.6,-1,0,9,0,9,0
3804,4542,4544,3.3,7,10,2.2,-1,0,10,0,10,0
3805,1340,1398,4.9,5,6,1.7,-1,0,3,0,3,0
3806,2301,2308,2.3,0,8,1.9,-1,0,5,0,5,0
3807,658,775,4.8,2,8,1.4,-1,0,2,0,2,0
3808,1224,1452,4.0,8,6,2.3,-1,0,3,0,3,0
3809,1136,1339,3.9,10,4,2.6,-1,0,3,0,3,0
3810,630,713,2.9,4,2,2.4,-1,0,2,0,2,0
3811,3911,3923,4.4,0,8,1.3,-1,0,8,0,8,0
3812,1223,1227,2.1,4,10,2.3,-1,0,3,0,3,0
3813,1875,1907,2.4,7,6,2.7,-1,0,4,0,4,0
3814,2006,2390,2.0,5,2,2.8,-1,0,5,0,5,0
3815,3334,3353,2.1,2,6,2.3,-1,0,7,0,7,1
3816,1761,1805,4.6,8,10,1.9,-1,0,4,0,4,0
3817,233,259,2.5,1,6,2.0,-1,0,1,0,1,0
3818,1778,1974,2.4,3,8,2.2,-1,0,4,0,4,0
3819,3693,3700,3.8,1,6,1.7,-1,0,8,0,8,0
3820,3099,3227,2.7,7,6,2.6,-1,0,7,0,7,0
3821,4039,4108,2.7,10,8,2.8,-1,0,9,0,9,0
3822,4553,4558,3.3,1,6,1.8,-1,0,10,0,10,0
3823,3457,3460,4.8,9,6,2.2,-1,0,7,0,7,0
3824,3157,3168,2.5,6,6,2.5,-1,0,7,0,7,0
3825,1736,1748,4.4,2,4,1.7,-1,0,4,0,4,0
3826,4597,4601,2.8,6,10,2.3,-1,0,10,0,10,0
3827,1755,1761,2.6,4,2,2.5,-1,0,4,0,4,0
3828,3563,3590,2.9,10,8,2.7,-1,0,8,0,8,0
3829,3601,3882,3.6,6,8,2.1,-1,0,8,0,8,0
3830,4036,4039,2.3,8,8,2.7,-1,0,9,1,9,0
3831,2378,2383,4.1,8,6,2.3,-1,0,5,0,5,0
3832,1776,1820,3.4,6,8,2.2,-1,0,4,0,4,0
3833,229,261,3.3,6,8,2.2,-1,0,1,0,1,0
3834,1237,1246,2.1,8,2,3.1,-1,0,3,0,3,0
3835,2276,2372,4.9,6,2,2.0,-1,0,5,0,5,0
3836,3215,3294,4.3,9,6,2.3,-1,0,7,0,7,0
3837,1692,1826,4.4,9,10,2.1,-1,0,4,0,4,0
3838,4806,4896,3.1,9,10,2.5,-1,0,10,0,10,0
3839,4372,4375,4.7,4,2,1.9,-1,0,9,0,9,0
3840,4563,4909,4.3,6,4,2.1,-1,0,10,0,10,0
3841,3811,3813,3.2,0,8,1.6,-1,0,8,0,8,0
3842,549,616,4.4,8,8,2.1,-1,0,2,0,2,0
3843,3250,3251,4.5,1,2,1.6,-1,0,7,0,7,0
3844,3563,3711,2.8,10,2,3.1,-1,0,8,0,8,0
3845,1321,1361,3.0,1,6,1.9,-1,0,3,0,3,0
3846,3213,3369,3.7,5,2,2.3,-1,0,7,0,7,0
3847,4393,4434,2.4,9,10,2.7,-1,0,9,0,9,0
3848,503,914,4.2,0,4,1.5,-1,0,2,0,2,0
3849,1444,1468,3.5,8,8,2.4,-1,0,3,1,3,0
3850,1831,1877,2.4,10,4,3.1,-1,0,4,0,4,0
3851,2197,2200,2.9,4,2,2.4,-1,0,5,0,5,0
3852,2543,2608,4.4,9,4,2.4,-1,0,6,0,6,1
3853,4642,4909,2.3,0,4,2.1,-1,0,10,0,10,0
3854,1550,1598,3.8,1,10,1.5,-1,0,4,0,4,0
3855,4771,4794,2.3,3,2,2.5,-1,0,10,0,10,0
3856,1875,1920,3.4,8,8,2.4,-1,0,4,0,4,0
3857,588,729,3.2,1,6,1.8,-1,0,2,0,2,0
3858,1075,1076,3.2,2,4,2.0,-1,0,3,0,3,0
3859,4792,4853,4.5,8,6,2.1,-1,0,10,0,10,0
3860,838,840,4.5,10,8,2.2,-1,0,2,0,2,0
3861,277,278,4.6,9,2,2.4,-1,0,1,0,1,0
3862,4731,4843,3.3,10,2,2.9,-1,0,10,0,10,0
3863,3349,3351,2.6,10,4,3.0,-1,0,7,0,7,0
3864,3667,3697,2.5,8,4,2.9,-1,0,8,0,8,0
3865,4305,4442,3.4,4,6,2.1,-1,0,9,0,9,0
3866,4439,4442,4.0,9,8,2.3,-1,0,9,0,9,0
3867,1650,1694,3.1,4,8,2.1,-1,0,4,0,4,0
3868,542,734,3.2,1,8,1.7,-1,0,2,0,2,0
3869,1237,1259,3.3,6,4,2.4,-1,0,3,0,3,0
3870,3317,3318,2.1,7,2,3.0,-1,0,7,0,7,0
3871,3229,3434,3.7,0,10,1.4,-1,0,7,0,7,0
3872,1174,1176,2.9,10,10,2.6,-1,0,3,0,3,0
3873,613,614,3.3,5,4,2.3,-1,0,2,0,2,0
3874,33,39,3.4,7,6,2.4,-1,0,1,0,1,0
3875,780,791,2.0,2,6,2.3,-1,0,2,0,2,0
3876,2872,2904,3.5,8,4,2.6,-1,0,6,0,6,0
3877,4952,4963,3.0,8,8,2.5,-1,0,10,0,10,0
3878,1258,1318,3.5,2,4,2.0,-1,0,3,0,3,0
3879,2044,2227,3.1,9,6,2.7,-1,0,5,0,5,0
3880,351,385,3.4,2,6,1.9,-1,0,1,0,1,0
3881,2371,2393,4.4,10,6,2.4,-1,0,5,0,5,0
3882,1923,1937,4.8,1,8,1.3,-1,0,4,0,4,0
3883,1749,1821,3.1,7,10,2.3,-1,0,4,0,4,0
3884,4214,4216,4.0,9,10,2.2,-1,0,9,0,9,0
3885,2865,2901,4.3,8,6,2.2,-1,0,6,0,6,0
3886,3252,3310,2.4,5,10,2.3,-1,0,7,0,7,0
3887,344,345,4.9,5,10,1.5,-1,0,1,0,1,0
3888,4029,4399,3.9,6,2,2.3,-1,0,9,0,9,0
3889,4411,4464,2.1,2,4,2.4,-1,0,9,0,9,0
3890,1935,1947,2.3,1,8,2.0,-1,0,4,0,4,0
3891,2174,2229,4.8,7,6,2.0,-1,0,5,0,5,0
3892,2855,2856,4.3,3,2,1.9,-1,0,6,0,6,0
3893,337,342,4.7,2,8,1.4,-1,0,1,0,1,0
3894,4165,4179,4.3,6,2,2.2,-1,0,9,0,9,0
3895,4555,4859,2.2,4,2,2.6,-1,0,10,0,10,0
3896,4729,4746,2.1,1,8,2.1,-1,0,10,0,10,0
3897,4261,4412,4.3,9,2,2.5,-1,0,9,0,9,0
3898,2060,2063,4.8,5,2,2.0,-1,0,5,0,5,0
3899,2304,2460,4.1,6,4,2.2,-1,0,5,0,5,0
3900,399,402,5.0,9,10,1.9,-1,0,1,0,1,0
3901,2018,2066,2.6,4,8,2.2,-1,0,5,0,5,0
3902,4172,4340,3.3,4,4,2.2,-1,0,9,0,9,0
3903,1842,1877,2.6,2,8,2.0,-1,0,4,0,4,0
3904,3650,3706,4.4,3,2,1.9,-1,0,8,0,8,0
3905,1754,1764,3.7,10,2,2.8,-1,0,4,0,4,0
3906,2141,2173,2.6,2,2,2.3,-1,0,5,0,5,0
3907,508,574,3.1,6,10,2.2,-1,0,2,0,2,0
3908,3108,3157,3.6,1,6,1.7,-1,0,7,0,7,0
3909,4520,4757,2.6,10,10,2.7,-1,0,10,0,10,0
3910,3921,3940,3.5,3,10,1.8,-1,0,8,0,8,0
3911,1151,1205,4.5,8,6,2.1,-1,0,3,0,3,0
3912,2591,2638,3.1,8,4,2.7,-1,0,6,0,6,0
3913,2011,2063,4.4,7,8,2.0,-1,0,5,0,5,0
3914,3124,3138,3.9,1,10,1.4,-1,0,7,0,7,0
3915,4564,4571,2.2,8,6,2.8,-1,0,10,0,10,0
3916,975,979,2.3,7,4,2.8,-1,0,2,0,2,0
3917,1054,1272,2.2,8,6,2.8,-1,0,3,0,3,0
3918,634,686,2.1,4,6,2.5,-1,0,2,0,2,0
3919,675,687,3.2,5,2,2.4,-1,0,2,0,2,0
3920,174,176,4.6,2,6,1.5,-1,0,1,0,1,0
3921,1719,1891,2.2,9,4,3.0,-1,0,4,0,4,0
3922,2545,2936,4.6,9,10,2.0,-1,0,6,0,6,0
3923,1853,1891,2.9,9,2,2.9,-1,0,4,0,4,0
3924,3233,3273,3.6,1,10,1.5,-1,0,7,0,7,0
3925,4626,4631,3.4,4,2,2.3,-1,0,10,0,10,0
3926,605,628,2.1,6,6,2.7,-1,0,2,0,2,0
3927,1589,1781,2.6,0,4,2.0,-1,0,4,0,4,0
3928,1515,1603,2.6,5,2,2.6,-1,0,4,0,4,0
3929,1723,1781,2.7,1,10,1.8,-1,0,4,0,4,0
3930,2215,2472,4.7,0,6,1.3,-1,0,5,0,5,0
3931,3249,3254,4.9,6,10,1.6,-1,0,7,0,7,0
3932,4109,4112,4.2,1,10,1.3,-1,0,9,1,9,0
3933,4142,4289,3.4,2,6,1.9,-1,0,9,0,9,0
3934,4197,4225,4.2,1,2,1.7,-1,0,9,0,9,0
3935,3787,3832,3.5,3,6,2.0,-1,0,8,0,8,0
3936,2987,2988,3.3,4,4,2.2,-1,0,6,0,6,0
3937,406,418,2.1,0,2,2.3,-1,0,1,0,1,0
3938,731,740,4.3,3,10,1.5,-1,0,2,0,2,0
3939,2162,2353,3.8,6,2,2.4,-1,0,5,0,5,0
3940,49,117,3.7,0,8,1.5,-1,0,1,0,1,0
3941,1310,1319,4.3,2,8,1.5,-1,0,3,0,3,0
3942,4077,4079,4.1,8,4,2.4,-1,0,9,0,9,0
3943,1549,1601,2.3,1,10,1.9,-1,0,4,0,4,0
3944,4149,4184,4.9,5,6,1.7,-1,0,9,0,9,0
3945,1461,1488,2.6,6,2,2.7,-1,0,3,0,3,0
3946,2013,2230,2.7,1,10,1.8,-1,0,5,0,5,0
3947,1540,1552,2.0,6,10,2.5,-1,0,4,0,4,0
3948,3840,3843,3.7,0,4,1.7,-1,0,8,0,8,0
3949,1550,1974,4.4,1,2,1.7,-1,0,4,0,4,0
3950,3279,3281,2.4,2,6,2.2,-1,0,7,0,7,0
3951,4552,4574,2.1,5,10,2.4,-1,0,10,0,10,0
3952,4598,4690,4.0,3,6,1.8,-1,0,10,0,10,0
3953,1515,1724,2.4,6,8,2.5,-1,0,4,0,4,0
3954,3042,3045,4.0,10,2,2.7,-1,0,7,0,7,0
3955,1946,1947,2.2,8,4,2.9,-1,0,4,0,4,0
3956,3847,3967,3.5,5,4,2.2,-1,0,8,0,8,0
3957,4012,4300,3.3,4,6,2.1,-1,0,9,0,9,0
3958,165,184,4.3,4,4,1.9,-1,0,1,0,1,0
3959,1025,1042,3.6,4,6,2.0,-1,0,3,0,3,0
3960,4619,4749,4.1,8,2,2.5,-1,0,10,0,10,0
3961,2525,2526,2.2,6,10,2.4,-1,0,6,0,6,0
3962,1104,1106,3.5,1,4,1.9,-1,0,3,0,3,0
3963,4154,4420,4.7,8,4,2.2,-1,0,9,0,9,0
3964,568,574,2.9,8,4,2.7,-1,0,2,0,2,0
3965,735,751,2.4,2,2,2.4,-1,0,2,0,2,0
3966,955,983,4.9,7,8,1.8,-1,0,2,0,2,0
3967,7,12,4.9,0,8,1.1,-1,0,1,0,1,0
3968,2266,2302,4.5,4,6,1.8,-1,0,5,0,5,0
3969,784,872,3.8,4,2,2.2,-1,0,2,0,2,0
3970,2886,2919,2.2,9,8,2.8,-1,0,6,0,6,0
3971,677,746,3.5,6,8,2.2,-1,0,2,0,2,0
3972,4065,4082,3.3,3,4,2.1,-1,0,9,0,9,0
3973,517,528,3.1,10,8,2.7,-1,0,2,0,2,0
3974,4037,4249,3.6,10,6,2.6,-1,0,9,0,9,0
3975,4004,4072,2.1,5,2,2.8,-1,0,9,0,9,0
3976,608,646,4.7,5,6,1.8,-1,0,2,0,2,0
3977,2268,2348,4.4,9,4,2.4,-1,0,5,0,5,0
3978,2256,2257,4.3,5,10,1.7,-1,0,5,0,5,0
3979,368,405,3.3,6,2,2.5,-1,0,1,0,1,0
3980,3888,3897,4.4,8,8,2.1,-1,0,8,0,8,0
3981,280,292,4.9,10,6,2.2,-1,0,1,0,1,0
3982,3592,3606,4.6,8,8,2.0,-1,0,8,0,8,0
3983,4058,4308,3.3,9,10,2.4,-1,0,9,0,9,0
3984,4204,4362,2.8,6,8,2.4,-1,0,9,0,9,0
3985,670,706,4.2,3,4,1.8,-1,0,2,0,2,0
3986,2110,2139,4.7,4,6,1.7,-1,0,5,0,5,1
3987,288,412,2.3,3,10,2.1,-1,0,1,0,1,0
3988,1162,1168,2.9,9,8,2.6,-1,0,3,0,3,0
3989,1329,1345,2.1,4,6,2.5,-1,0,3,0,3,0
3990,2648,2983,2.8,4,10,2.1,-1,0,6,0,6,0
3991,2810,2816,2.0,4,10,2.3,-1,0,6,0,6,0
3992,62,69,4.0,4,4,2.0,-1,0,1,0,1,0
3993,3536,3674,3.3,0,8,1.6,-1,0,8,0,8,0
3994,4162,4365,2.0,0,6,2.1,-1,0,9,0,9,0
3995,4322,4354,3.4,8,4,2.6,-1,0,9,0,9,0
3996,4770,4773,3.2,9,2,2.8,-1,0,10,0,10,0
3997,4253,4254,2.8,9,10,2.6,-1,0,9,0,9,0
3998,3673,3679,2.9,1,8,1.8,-1,0,8,0,8,0
3999,4681,4701,2.5,4,6,2.4,-1,0,10,0,10,0
4000,452,483,4.6,2,4,1.6,-1,0,1,0,1,0
4001,1804,1840,3.9,2,10,1.5,-1,0,4,0,4,0
4002,591,598,4.0,3,2,2.0,-1,0,2,0,2,0
4003,4422,4477,4.0,2,10,1.5,-1,0,9,0,9,0
4004,2446,2475,4.6,9,6,2.2,-1,0,5,0,5,0
4005,596,649,2.1,3,2,2.6,-1,0,2,0,2,0
4006,3223,3335,4.9,4,6,1.6,-1,0,7,0,7,0
4007,1843,1916,2.0,5,10,2.4,-1,0,4,0,4,0
4008,702,816,4.2,9,4,2.4,-1,0,2,0,2,0
4009,2307,2316,3.0,1,10,1.7,-1,0,5,0,5,0
4010,3554,3620,3.3,8,2,2.7,-1,0,8,0,8,0
4011,3406,3456,2.7,5,10,2.2,-1,0,7,0,7,0
4012,3005,3112,3.1,10,8,2.7,-1,0,7,0,7,0
4013,4046,4082,2.2,6,6,2.6,-1,0,9,0,9,0
4014,2743,2883,2.4,5,10,2.3,-1,0,6,0,6,0
4015,1155,1286,4.4,5,8,1.8,-1,0,3,0,3,0
4016,2655,2999,4.7,5,8,1.7,-1,0,6,0,6,0
4017,160,203,4.8,4,10,1.5,-1,0,1,0,1,0
4018,1514,1633,2.1,5,2,2.8,-1,0,4,0,4,0
4019,1586,1738,2.9,2,10,1.8,-1,0,4,0,4,0
4020,1794,1916,2.1,9,4,3.1,-1,0,4,0,4,0
4021,2133,2136,4.4,8,10,2.0,-1,0,5,0,5,0
4022,4301,4308,4.4,5,4,2.0,-1,0,9,0,9,0
4023,4020,4029,3.1,9,2,2.9,-1,0,9,0,9,0
4024,412,424,4.0,2,8,1.6,-1,0,1,0,1,0
4025,1379,1408,4.3,10,2,2.6,-1,0,3,0,3,0
4026,431,437,4.9,3,10,1.3,-1,0,1,0,1,0
4027,3151,3351,3.5,9,10,2.4,-1,0,7,0,7,0
4028,4092,4134,4.2,8,2,2.4,-1,0,9,0,9,0
4029,274,490,4.5,8,2,2.3,-1,0,1,0,1,0
4030,2431,2473,3.8,10,10,2.4,-1,0,5,0,5,0
4031,1801,1811,3.6,5,6,2.1,-1,0,4,0,4,0
4032,20,85,2.6,9,6,2.8,-1,0,1,0,1,0
4033,2064,2450,4.7,5,4,1.9,-1,0,5,0,5,0
4034,1565,1571,4.4,5,4,2.0,-1,0,4,0,4,0
4035,424,434,3.4,1,4,1.9,-1,0,1,0,1,1
4036,4293,4309,3.3,6,6,2.3,-1,0,9,0,9,0
4037,3781,3868,2.2,8,10,2.6,-1,0,8,0,8,0
4038,247,249,2.2,5,8,2.4,-1,0,1,0,1,0
4039,1926,1927,3.8,7,8,2.2,-1,0,4,0,4,0
4040,3199,3220,2.7,2,10,1.9,-1,0,7,0,7,0
4041,3385,3410,2.7,6,10,2.3,-1,0,7,0,7,0
4042,4176,4434,4.0,9,6,2.4,-1,0,9,0,9,0
4043,2022,2160,4.4,5,6,1.9,-1,0,5,0,5,0
4044,2717,2722,2.4,6,8,2.5,-1,0,6,0,6,0
4045,3104,3131,3.5,2,10,1.7,-1,0,7,0,7,0
4046,1156,1228,3.5,3,4,2.1,-1,0,3,0,3,0
4047,4663,4781,4.6,0,4,1.4,-1,0,10,0,10,0
4048,3236,3287,2.4,4,10,2.2,-1,0,7,0,7,0
4049,3074,3225,4.1,7,2,2.4,-1,0,7,0,7,0
4050,4588,4607,2.4,0,8,1.9,-1,0,10,0,10,0
4051,3060,3061,2.1,2,2,2.5,-1,0,7,0,7,0
4052,1900,1911,2.4,8,8,2.7,-1,0,4,0,4,0
4053,2337,2437,4.7,5,4,1.9,-1,0,5,0,5,0
4054,4697,4779,3.2,8,4,2.6,-1,0,10,0,10,0
4055,4991,4997,4.1,1,6,1.6,-1,0,10,0,10,0
4056,2823,2825,4.7,5,10,1.6,-1,0,6,0,6,0
4057,2262,2263,3.8,1,2,1.9,-1,0,5,0,5,0
4058,159,257,2.2,5,8,2.4,-1,0,1,0,1,0
4059,1212,1244,4.7,10,8,2.2,-1,0,3,0,3,0
4060,11,93,4.2,6,6,2.0,-1,0,1,0,1,0
4061,3039,3123,4.3,2,4,1.7,-1,0,7,0,7,0
4062,2772,2779,4.2,9,10,2.1,-1,0,6,0,6,0
4063,3591,3636,2.3,0,10,1.8,-1,0,8,0,8,0
4064,4055,4494,3.8,10,8,2.5,-1,0,9,0,9,0
4065,4924,4943,3.1,7,4,2.6,-1,0,10,0,10,0
4066,755,776,3.5,9,6,2.6,-1,0,2,0,2,0
4067,526,953,4.8,1,4,1.5,-1,0,2,0,2,0
4068,2642,2669,2.9,5,2,2.5,-1,0,6,0,6,0
4069,87,88,3.7,8,10,2.2,-1,0,1,0,1,0
4070,1873,1929,3.5,6,6,2.2,-1,0,4,0,4,0
4071,2661,2682,3.0,5,4,2.4,-1,0,6,0,6,0
4072,1353,1405,4.9,0,4,1.3,-1,0,3,0,3,0
4073,3164,3239,3.3,4,10,1.9,-1,0,7,0,7,0
4074,17,29,4.6,5,2,2.0,-1,0,1,0,1,0
4075,363,437,3.0,2,2,2.2,-1,0,1,0,1,0
4076,3644,3647,2.9,7,8,2.4,-1,0,8,0,8,0
4077,748,773,2.7,2,6,2.1,-1,0,2,0,2,0
4078,1548,1580,4.8,4,10,1.5,-1,0,4,0,4,0
4079,1894,1988,4.3,3,6,1.7,-1,0,4,0,4,0
4080,2468,2489,2.4,3,10,2.1,-1,0,5,0,5,0
4081,3688,3690,4.5,2,2,1.7,-1,0,8,0,8,0
4082,2547,2553,3.8,0,10,1.4,-1,0,6,0,6,0
4083,1759,1763,3.6,3,2,2.1,-1,0,4,0,4,0
4084,4525,4564,3.5,0,6,1.7,-1,0,10,0,10,0
4085,2030,2034,2.6,9,8,2.7,-1,0,5,0,5,0
4086,189,220,4.2,8,4,2.3,-1,0,1,0,1,0
4087,1689,1704,4.5,4,2,1.9,-1,0,4,0,4,0
4088,309,322,4.1,1,8,1.5,-1,0,1,0,1,0
4089,1749,1755,4.7,7,6,2.0,-1,0,4,0,4,0
4090,2420,2448,2.3,2,6,2.2,-1,0,5,0,5,0
4091,873,889,4.2,1,6,1.5,-1,0,2,0,2,0
4092,119,161,4.4,3,2,1.9,-1,0,1,0,1,0
4093,4840,4841,3.0,8,6,2.6,-1,0,10,0,10,0
4094,1536,1647,2.8,10,10,2.7,-1,0,4,0,4,0
4095,1102,1126,4.0,1,6,1.6,-1,0,3,0,3,0
4096,1701,1714,4.7,0,8,1.2,-1,0,4,0,4,0
4097,1341,1408,2.3,8,6,2.8,-1,0,3,0,3,0
4098,2289,2379,2.6,8,2,2.9,-1,0,5,0,5,0
4099,4089,4118,4.8,10,2,2.5,-1,0,9,0,9,0
4100,525,556,2.7,9,8,2.7,-1,0,2,0,2,0
4101,4193,4212,4.6,3,4,1.7,-1,0,9,0,9,0
4102,2624,2628,2.8,2,8,2.0,-1,0,6,0,6,0
4103,43,58,4.4,7,6,2.1,-1,0,1,0,1,0
4104,1054,1085,2.4,10,2,3.2,-1,0,3,0,3,0
4105,4206,4410,4.9,3,2,1.7,-1,0,9,1,9,0
4106,2093,2174,3.3,7,10,2.2,-1,0,5,0,5,0
4107,1334,1368,3.8,2,2,2.0,-1,0,3,0,3,0
4108,1546,1547,3.3,4,10,1.9,-1,0,4,0,4,0
4109,726,731,3.1,9,4,2.8,-1,0,2,0,2,0
4110,4618,4620,3.9,7,10,2.0,-1,0,10,0,10,0
4111,2197,2268,4.0,2,6,1.7,-1,0,5,0,5,0
4112,2818,2844,4.5,4,8,1.6,-1,0,6,0,6,0
4113,17,42,3.5,10,8,2.6,-1,0,1,0,1,0
4114,449,453,3.8,8,8,2.3,-1,0,1,0,1,0
4115,4337,4341,2.9,3,2,2.3,-1,0,9,0,9,0
4116,3757,3766,4.9,4,8,1.5,-1,0,8,0,8,0
4117,2028,2230,4.9,5,4,1.8,-1,0,5,0,5,0
4118,2427,2464,4.0,1,4,1.7,-1,0,5,0,5,0
4119,1759,1776,3.4,5,2,2.4,-1,0,4,0,4,0
4120,379,394,3.0,6,4,2.5,-1,0,1,0,1,0
4121,2660,2672,4.3,7,8,2.0,-1,0,6,0,6,0
4122,98,115,3.8,10,4,2.7,-1,0,1,0,1,0
4123,2728,2806,2.1,4,10,2.3,-1,0,6,0,6,0
4124,4080,4163,2.6,6,2,2.7,-1,0,9,0,9,0
4125,1320,1362,3.7,5,6,2.1,-1,0,3,0,3,0
4126,4871,4921,4.0,6,8,2.0,-1,0,10,0,10,0
4127,1839,1890,4.4,6,8,1.9,-1,0,4,0,4,0
4128,1512,1532,2.8,0,6,1.9,-1,0,4,0,4,0
4129,2092,2107,3.5,3,6,2.0,-1,0,5,0,5,0
4130,4972,4973,3.9,0,6,1.5,-1,0,10,0,10,1
