demandId,sourceId,sinkId,demandVolume,arriveTime
1228,1993,1741,65,43
1229,690,694,50,41
1230,110,1052,75,17
1231,1946,1945,55,49
1232,1892,694,60,12
1233,1725,1768,75,12
1234,667,63,80,19
1235,523,591,95,30
1236,1243,1444,70,30
1237,846,1810,90,31
1238,1578,682,50,29
1239,127,1040,85,43
1240,313,915,100,44
1241,1508,1658,80,20
1242,1843,1709,70,12
1243,1579,582,90,28
1244,304,1496,100,16
1245,989,963,50,31
1246,1011,128,100,49
1247,1573,1815,50,31
1248,1647,874,90,7
1249,1632,1875,50,48
1250,746,1801,55,48
1251,346,923,50,8
1252,1840,1952,60,20
1253,1509,1327,70,35
1254,1006,303,50,25
1255,1570,1403,80,40
1256,1911,414,100,21
1257,1853,1251,60,8
1258,1574,1545,55,49
1259,1562,1565,90,32
1260,1573,1646,70,47
1261,1144,1880,95,43
1262,1874,1696,50,3
1263,1625,1722,70,18
1264,1977,1208,95,6
1265,62,1030,50,44
1266,602,412,50,30
1267,759,676,60,46
1268,1985,1363,65,46
1269,1798,1438,55,48
1270,1248,1998,70,38
1271,74,1737,60,3
1272,1862,1896,70,38
1273,69,755,95,15
1274,161,191,50,47
1275,355,90,80,20
1276,1250,1234,50,18
1277,487,445,55,10
1278,1712,88,55,5
1279,484,1113,85,4
1280,1732,1374,100,19
1281,581,1661,100,15
1282,1992,1664,55,3
1283,560,277,75,25
1284,613,1050,50,15
1285,603,382,55,25
1286,1646,1500,90,34
1287,846,629,85,37
1288,528,949,75,4
1289,341,1014,80,28
1290,1617,1446,50,29
1291,1731,1296,85,24
1292,1655,1510,100,9
1293,638,795,70,9
1294,627,527,70,35
1295,1166,686,65,24
1296,1539,1648,55,23
1297,402,572,80,3
1298,776,1195,95,24
1299,1475,1985,55,19
1300,1325,1102,60,31
1301,1181,299,85,5
1302,546,786,100,11
1303,381,108,55,23
1304,472,996,65,36
1305,1255,1597,80,9
1306,418,1055,55,23
1307,1924,1734,55,9
1308,1253,544,55,47
1309,1799,1595,80,13
1310,1892,1995,85,8
1311,1868,1883,70,15
1312,1256,723,75,41
1313,811,981,65,18
1314,1855,1462,55,4
1315,1625,460,80,8
1316,753,842,100,28
1317,1564,1398,75,2
1318,1244,126,100,18
1319,1045,884,85,13
1320,1933,1303,75,24
1321,170,1847,65,9
1322,1887,1874,50,33
1323,1619,1584,65,33
1324,459,649,55,13
1325,1757,180,60,2
1326,1634,1621,85,11
1327,382,1004,75,48
1328,572,264,50,36
1329,4,824,100,21
1330,1006,89,75,48
1331,260,167,60,21
1332,1671,1871,50,37
1333,1795,1986,90,29
1334,684,272,50,49
1335,720,880,95,29
1336,594,442,100,39
1337,92,640,60,22
1338,982,1950,65,17
1339,1427,83,80,4
1340,314,287,55,45
1341,1495,1548,50,39
1342,226,1490,100,41
1343,504,1285,95,17
1344,1489,1455,55,39
1345,848,871,55,47
1346,1245,1380,70,5
1347,1289,1624,50,40
1348,1629,299,95,45
1349,1540,1547,90,9
1350,1343,1256,60,48
1351,1845,1685,95,30
1352,932,644,55,39
1353,730,895,60,44
1354,873,1186,100,13
1355,1278,1992,90,35
1356,171,1071,85,21
1357,1665,1905,55,23
1358,494,748,95,18
1359,1177,471,95,11
1360,35,759,75,18
1361,1952,1797,100,14
1362,858,678,70,47
1363,906,1192,75,4
1364,222,1082,60,27
1365,556,362,80,18
1366,1623,1968,100,13
1367,1844,1901,85,17
1368,1175,51,90,47
1369,624,141,80,42
1370,625,1758,95,27
1371,1301,1252,80,19
1372,583,802,90,6
1373,460,854,55,4
1374,14,647,75,6
1375,1917,1510,60,38
1376,6,1184,100,48
1377,1616,540,60,46
1378,1234,1856,85,11
1379,948,22,70,14
1380,1314,377,50,49
1381,1131,459,80,33
1382,1660,1105,85,33
1383,930,776,95,35
1384,1238,1564,65,44
1385,1958,1443,80,31
1386,744,1804,85,34
1387,1822,1988,55,2
1388,151,1000,85,2
1389,1495,1860,90,46
1390,1941,1508,60,18
1391,1922,1935,50,34
1392,1958,685,95,16
1393,1679,1222,100,24
1394,1578,1207,55,47
1395,1385,1213,65,14
1396,1636,1351,55,24
1397,922,227,85,38
1398,842,54,60,5
1399,1958,1267,90,13
1400,1725,1221,100,17
1401,452,893,80,26
1402,1171,1204,55,47
1403,101,1251,80,43
1404,832,1883,60,3
1405,706,1073,55,30
1406,1708,1251,60,39
1407,1338,1915,75,48
1408,206,216,55,45
1409,1864,1872,60,26
1410,1514,1645,100,27
1411,1661,1408,50,45
1412,1600,1913,90,28
1413,343,306,95,29
1414,420,755,55,7
1415,1490,1949,50,37
1416,721,92,70,2
1417,1309,1635,100,17
1418,1940,1738,95,3
1419,1394,1572,95,13
1420,232,1004,100,43
1421,1722,1661,100,32
1422,1583,683,80,32
1423,1422,1750,65,50
1424,1819,1793,80,3
1425,364,719,90,28
1426,165,410,65,15
1427,1461,1637,65,39
1428,305,782,95,43
1429,1199,1790,75,4
1430,1445,1895,80,27
1431,503,1137,80,43
1432,82,658,85,29
1433,1056,978,50,47
1434,675,679,75,24
1435,110,279,50,35
1436,1995,1763,100,3
1437,1317,382,100,4
1438,1806,1881,75,5
1439,1964,1578,100,40
1440,1169,339,50,37
1441,943,1723,65,4
1442,501,1163,80,42
1443,1583,1977,95,13
1444,648,667,75,5
1445,1670,616,95,50
1446,617,434,90,4
1447,1412,1559,75,25
1448,141,677,80,20
1449,289,941,70,6
1450,1728,1236,95,38
1451,780,765,70,6
1452,1628,1391,60,18
1453,1405,1181,65,28
1454,1672,1205,55,27
1455,1610,1173,50,25
1456,1187,559,50,46
1457,124,139,60,40
1458,997,971,100,50
1459,715,571,95,41
1460,233,1420,50,30
1461,919,1529,80,7
1462,1715,1850,95,9
1463,666,1023,100,34
1464,614,939,55,49
1465,190,844,70,41
1466,788,384,90,15
1467,1532,1491,80,33
1468,7,365,90,18
1469,514,1599,95,2
1470,296,512,65,10
1471,1004,171,55,30
1472,605,470,85,19
1473,1264,1840,95,46
1474,1939,104,55,9
1475,1169,1077,85,29
1476,1184,1993,85,23
1477,1395,1546,75,3
1478,1848,1981,100,4
1479,1,350,70,14
1480,999,693,85,23
1481,1727,1243,100,14
1482,1742,688,55,23
1483,448,404,85,24
1484,1949,1213,100,44
1485,1812,1269,60,13
1486,1914,1978,95,22
1487,203,1883,50,47
1488,1762,1375,90,17
1489,1382,1956,90,27
1490,328,1785,50,14
1491,1716,1316,95,5
1492,1208,1970,65,29
1493,1911,1921,85,20
1494,1189,248,90,29
1495,845,659,85,25
1496,333,63,80,32
1497,1244,1356,75,15
1498,1919,1515,75,6
1499,1613,1573,75,17
1500,1111,301,70,44
1501,507,790,85,20
1502,1822,1305,65,40
1503,1521,392,60,33
1504,1147,53,50,35
1505,282,1423,55,12
1506,1747,1986,50,31
1507,594,375,90,4
1508,257,303,50,15
1509,1603,977,85,36
1510,506,1976,55,2
1511,904,1241,55,2
1512,1519,276,65,42
1513,1097,1011,60,2
1514,1926,1605,90,11
1515,1753,1023,65,18
1516,154,82,55,27
1517,1383,1500,50,40
1518,150,1220,100,41
1519,1349,1491,50,38
1520,706,567,85,24
1521,1497,1267,85,47
1522,365,995,90,36
1523,1795,1129,75,9
1524,450,1138,80,27
1525,1048,1181,55,38
1526,1864,1397,50,33
1527,1125,1867,80,18
1528,980,82,70,19
1529,722,936,95,5
1530,162,1068,70,16
1531,1793,1441,95,20
1532,874,1185,100,47
1533,392,653,80,47
1534,1938,1259,55,29
1535,1872,1204,100,11
1536,1207,1941,60,46
1537,1780,1490,60,31
1538,1403,1555,85,10
1539,1922,1625,80,8
1540,487,1120,50,23
1541,1826,527,70,43
1542,1485,1967,50,12
1543,1797,1541,80,3
1544,387,71,60,35
1545,719,603,100,21
1546,1414,1876,80,24
1547,204,54,75,39
1548,1517,1551,60,7
1549,879,470,90,39
1550,1952,1820,75,26
1551,1952,1232,90,34
1552,1444,1709,80,18
1553,276,1630,95,38
1554,1927,407,65,14
1555,130,1739,100,39
1556,630,1891,85,19
1557,1343,1323,75,14
1558,904,650,95,6
1559,1976,1020,90,4
1560,422,1445,60,16
1561,332,1447,90,20
1562,1950,1986,90,30
1563,1890,1227,80,7
1564,1044,39,100,21
1565,1505,1761,70,18
1566,156,1924,65,48
1567,917,94,65,44
1568,1633,1265,100,30
1569,1746,1657,65,26
1570,377,132,100,43
1571,1212,1415,50,41
1572,574,385,50,34
1573,1462,1419,75,30
1574,1513,1333,75,16
1575,1570,1268,85,40
1576,810,1202,70,30
1577,1314,1405,80,50
1578,1576,1542,65,8
1579,1249,968,90,47
1580,262,476,65,43
1581,1634,1974,70,13
1582,1873,175,95,3
1583,1071,1146,50,12
1584,1423,1025,70,39
1585,264,437,60,43
1586,1092,1176,85,36
1587,1859,1852,75,12
1588,569,1038,65,20
1589,564,740,80,48
1590,1527,1550,100,7
1591,1723,1287,75,6
1592,1942,1429,60,9
1593,1022,1186,80,33
1594,1946,1894,80,49
1595,713,993,50,35
1596,1783,218,95,28
1597,1445,1878,50,7
1598,68,741,50,26
1599,1986,483,80,22
1600,1284,1891,90,41
1601,1232,1621,85,34
1602,1631,1668,100,12
1603,959,153,70,10
1604,940,1145,75,28
1605,113,710,75,37
1606,1937,1545,60,50
1607,1474,1490,95,15
1608,1058,1926,90,23
1609,1667,1680,70,46
1610,278,217,100,4
1611,80,933,100,44
1612,568,45,70,48
1613,1707,1979,70,42
1614,825,1309,75,3
1615,1885,1704,65,38
1616,573,195,90,27
1617,1131,1638,65,35
1618,1069,857,65,49
1619,1353,1644,70,26
1620,1508,1710,80,40
1621,1777,1762,50,35
1622,236,33,55,18
1623,1437,497,70,40
1624,1996,1249,90,27
1625,1430,1973,50,10
1626,276,631,95,47
1627,1973,438,80,23
1628,535,467,65,13
1629,951,906,100,37
1630,535,828,65,6
1631,957,1223,75,44
1632,216,393,65,3
1633,1987,1496,85,3
1634,172,542,85,40
1635,1723,256,55,41
1636,1809,1283,50,20
1637,1223,504,90,46
1638,1478,1403,85,35
1639,726,781,80,3
1640,1906,678,55,24
1641,646,188,50,34
1642,529,1312,100,16
1643,56,282,65,19
1644,1002,210,75,6
1645,1866,1798,60,40
1646,739,264,90,11
1647,1472,1368,95,43
1648,1649,1870,70,24
1649,410,1774,70,50
1650,648,870,55,34
1651,1312,1902,65,14
1652,1477,1953,85,37
1653,1094,564,90,8
1654,1650,649,70,43
1655,823,1086,85,50
1656,1262,1747,70,11
1657,1233,1388,75,3
1658,400,712,85,21
1659,713,1047,65,35
1660,683,352,60,4
1661,689,58,65,40
1662,1710,1042,75,45
1663,1417,1570,50,43
1664,1335,1567,50,30
1665,1705,1701,90,29
1666,1998,1481,85,30
1667,1802,1452,75,23
1668,1490,1255,50,4
1669,792,1164,75,14
1670,800,610,75,32
1671,937,746,100,42
1672,948,1808,80,47
1673,1868,1498,50,43
1674,1222,1797,65,27
1675,46,521,85,15
1676,739,519,65,26
1677,1818,892,55,19
1678,1262,1788,60,18
1679,960,1232,85,19
1680,814,279,55,24
1681,977,608,55,29
1682,1993,1259,65,11
1683,1261,1865,95,22
1684,1891,1042,80,28
1685,1671,1141,55,43
1686,498,876,70,34
1687,1806,1471,60,46
1688,1545,1514,70,43
1689,1929,1839,65,28
1690,1951,1720,70,36
1691,396,1944,75,6
1692,1898,1946,85,35
1693,219,1742,60,46
1694,574,49,85,45
1695,808,265,75,49
1696,946,837,85,32
1697,1985,567,65,5
1698,1283,335,80,6
1699,1034,163,70,27
1700,14,1340,50,7
1701,1090,332,85,44
1702,1896,1852,70,7
1703,1374,1739,95,26
1704,861,1703,70,3
1705,1387,1412,50,5
1706,1916,1472,95,11
1707,936,397,75,28
1708,903,1066,100,34
1709,1282,706,65,45
1710,283,777,75,40
1711,1975,1370,100,29
1712,515,1069,60,30
1713,1552,1422,90,17
1714,731,1688,100,37
1715,730,372,85,32
1716,135,1139,85,26
1717,1164,741,75,18
1718,478,957,50,10
1719,216,267,65,21
1720,564,176,85,50
1721,1253,1986,55,20
1722,1886,1583,75,9
1723,1077,306,65,30
1724,1,121,70,44
1725,57,1149,50,10
1726,1288,1361,90,43
1727,712,1385,60,28
1728,1784,1624,75,43
1729,481,430,80,23
1730,1836,1999,60,38
1731,1672,739,65,44
1732,405,343,80,32
1733,889,7,75,26
1734,1677,689,60,31
1735,1325,1427,75,50
1736,1052,1841,70,23
1737,1866,1558,100,18
1738,1533,1549,50,16
1739,1206,1802,70,39
1740,622,687,100,34
1741,1381,1455,95,17
1742,1894,1603,95,30
1743,1028,880,75,41
1744,276,1241,75,23
1745,1134,554,65,27
1746,1248,1899,100,21
1747,1309,998,100,12
1748,1503,413,60,45
1749,1636,774,50,39
1750,905,1139,70,30
1751,1970,177,50,23
1752,1669,1857,70,18
1753,1497,1294,85,27
1754,1186,922,75,34
1755,1422,1666,65,41
1756,328,571,100,47
1757,884,545,50,6
1758,530,506,90,48
1759,1477,902,100,31
1760,989,412,80,46
1761,1043,916,95,12
1762,885,286,85,5
1763,326,962,70,17
1764,1345,746,90,36
1765,1390,1275,75,48
1766,10,56,60,35
1767,1669,1876,85,6
1768,1802,1318,75,46
1769,625,372,90,16
1770,1590,1221,70,43
1771,684,1006,100,19
1772,95,1915,65,3
1773,150,1452,60,39
1774,1329,1056,95,46
1775,1832,1896,100,31
1776,1938,1652,65,37
1777,90,1637,75,21
1778,1479,1587,70,13
1779,1446,1454,70,5
1780,163,1948,60,41
1781,1597,1147,70,36
1782,1445,1716,50,21
1783,1282,733,80,34
1784,1957,666,90,26
1785,1714,1648,100,41
1786,595,1105,90,42
1787,1269,1481,95,4
1788,1440,1843,90,47
1789,1031,1026,85,27
1790,1413,1926,65,18
1791,169,330,100,13
1792,1181,1199,85,12
1793,1154,1225,70,30
1794,434,284,85,8
1795,593,560,55,24
1796,1573,545,85,37
1797,1866,1913,85,14
1798,608,647,85,36
1799,1182,174,55,23
1800,1776,723,80,9
1801,1857,1344,80,12
1802,1538,1529,55,49
1803,745,1264,85,15
1804,1742,1338,80,32
1805,1348,1680,55,17
1806,1346,1371,90,48
1807,1135,741,85,14
1808,1822,1375,55,20
1809,1896,1438,50,46
1810,1903,1483,100,15
1811,1691,1344,55,38
1812,1408,1799,55,27
1813,180,527,80,28
1814,183,1115,55,29
1815,496,41,60,21
1816,44,1611,100,44
1817,1552,1736,80,41
1818,1337,1914,90,35
1819,1167,805,95,43
1820,567,395,80,32
1821,1460,1555,80,13
1822,650,150,55,34
1823,183,1873,60,13
1824,1607,1635,70,31
1825,1873,417,95,42
1826,1676,1094,100,13
1827,1910,252,60,18
1828,886,265,85,27
1829,1818,1514,100,37
1830,1921,1373,80,30
1831,1901,1750,50,45
1832,1738,1571,85,8
1833,1645,986,80,30
1834,186,9,55,42
1835,1279,1822,70,35
1836,1938,1959,100,38
1837,19,385,75,31
1838,1363,1304,95,11
1839,155,1786,75,31
1840,1561,1949,90,25
1841,625,555,60,14
1842,309,74,75,11
1843,1636,1618,95,34
1844,435,723,50,3
1845,590,387,95,14
1846,1332,1531,70,50
1847,567,30,55,16
1848,1522,1521,85,17
1849,1889,561,70,23
1850,1084,1505,70,10
1851,1251,1700,70,32
1852,435,506,55,6
1853,51,1344,75,22
1854,620,415,90,13
1855,959,992,60,6
1856,483,673,90,9
1857,265,1002,95,23
1858,1003,894,55,30
1859,1652,1608,55,40
1860,909,732,50,30
1861,692,657,50,29
1862,591,959,85,32
1863,833,1639,100,29
1864,1189,445,100,40
1865,546,368,65,9
1866,285,142,65,8
1867,426,522,80,21
1868,323,1684,75,17
1869,1717,1386,90,14
1870,1421,1158,65,27
1871,89,453,70,12
1872,225,304,75,22
1873,1781,743,50,16
1874,590,371,75,17
1875,864,383,65,46
1876,667,1813,60,48
1877,566,515,55,4
1878,1421,1602,55,12
1879,1416,1365,75,21
1880,1803,1296,80,30
1881,16,116,75,40
1882,339,905,55,20
1883,654,322,95,39
1884,1039,914,100,40
1885,1258,448,75,38
1886,1424,1241,85,32
1887,123,867,50,16
1888,701,1054,55,46
1889,1861,1688,85,2
1890,1691,340,75,29
1891,1674,1870,90,44
1892,1481,1632,60,25
1893,377,588,90,14
1894,1543,608,60,4
1895,682,248,55,19
1896,1409,1522,65,23
1897,222,1947,70,25
1898,1243,469,80,14
1899,1962,1523,80,32
1900,1955,1479,95,34
1901,181,18,90,45
1902,262,668,65,29
1903,1547,1562,90,29
1904,1938,1403,65,28
1905,471,993,100,21
1906,560,144,100,21
1907,1515,1420,70,39
1908,1248,1759,90,9
1909,1359,1384,50,44
1910,250,34,80,14
1911,741,305,60,28
1912,313,341,85,50
1913,1234,1290,65,38
1914,1782,1604,60,42
1915,1672,886,50,26
1916,1403,1818,50,19
1917,1752,1418,60,39
1918,1970,1711,70,11
1919,104,898,95,41
1920,1511,1609,60,50
1921,1587,1823,55,7
1922,884,10,95,13
1923,1416,1731,70,30
1924,730,34,70,15
1925,1794,1386,100,50
1926,1370,1785,100,23
1927,773,779,50,29
1928,432,293,95,44
1929,1000,502,85,36
1930,1936,1623,60,5
1931,113,1946,95,39
1932,1382,1398,65,34
1933,519,515,85,10
1934,1248,724,55,8
1935,1814,1947,60,3
1936,1120,99,65,34
1937,1715,1125,60,48
1938,1831,1374,95,41
1939,1819,1461,90,14
1940,171,1733,95,50
1941,1436,614,95,4
1942,482,208,55,25
1943,249,810,50,44
1944,549,961,100,25
1945,277,417,95,24
1946,1817,1454,70,33
1947,187,324,80,7
1948,158,790,80,37
1949,1385,1232,50,48
1950,493,1188,100,26
1951,443,150,90,4
1952,445,1896,65,4
1953,1134,364,70,48
1954,1247,1388,50,2
1955,1696,1392,75,45
1956,375,713,70,28
1957,201,935,90,3
1958,1609,1790,55,46
1959,16,12,65,9
1960,949,771,70,15
1961,633,1743,65,28
1962,1046,986,50,24
1963,641,584,85,18
1964,1646,1834,65,13
1965,1842,1260,55,49
1966,1337,989,55,9
1967,68,522,75,19
1968,1065,20,95,23
1969,1164,1857,95,42
1970,344,232,100,43
1971,52,768,95,10
1972,156,1760,95,7
1973,1392,1929,100,32
1974,740,303,95,49
1975,336,181,55,40
1976,895,958,80,41
1977,1370,1742,100,5
1978,1012,1896,95,6
1979,822,914,65,26
1980,887,960,70,6
1981,1955,1339,85,43
1982,197,1542,80,22
1983,1463,1973,95,10
1984,1440,1999,50,25
1985,84,1175,95,21
1986,1903,1547,90,42
1987,580,25,65,27
1988,159,1069,50,38
1989,125,702,50,6
1990,1528,1203,80,35
1991,1368,1761,50,8
1992,1658,1264,55,23
1993,1717,1457,100,15
1994,1251,1952,80,3
1995,49,921,95,26
1996,1242,1548,70,15
1997,672,1936,95,21
1998,335,1653,75,42
1999,1449,1943,65,43
2000,1157,53,70,40
2001,268,23,85,15
2002,323,130,60,5
2003,1638,401,50,39
2004,61,1384,80,4
2005,1523,1266,55,25
2006,1854,1931,65,23
2007,1937,182,65,42
2008,1479,1754,50,24
2009,1781,1647,65,13
2010,1846,184,75,29
2011,1258,1659,60,21
2012,631,610,100,37
2013,505,1111,90,49
2014,687,1916,90,43
2015,1676,1650,90,3
2016,1197,693,70,40
2017,1956,1230,85,4
2018,1164,314,70,28
2019,1633,1514,70,37
2020,1678,1977,75,22
2021,313,422,75,8
2022,1921,1559,100,27
2023,1651,943,95,48
2024,1395,1947,65,12
2025,1852,1803,70,4
2026,1090,549,75,50
2027,1442,1570,100,30
2028,1379,1670,100,20
2029,968,1901,55,7
2030,523,62,100,38
2031,868,1401,65,25
2032,1985,1594,65,38
2033,1473,1339,55,42
2034,1200,1142,50,17
2035,1894,1556,90,43
2036,159,1133,95,6
2037,1878,1665,80,27
2038,970,510,85,30
2039,481,639,100,3
2040,1258,214,95,45
2041,504,554,75,11
2042,537,273,55,34
2043,1907,1401,75,45
2044,1382,1626,90,26
2045,1082,1140,90,47
2046,400,747,50,18
2047,1483,1473,65,40
2048,628,417,70,11
2049,1351,1287,95,2
2050,1548,1472,50,34
2051,1984,166,100,44
2052,1384,1841,90,39
2053,1444,1718,60,22
2054,1277,1366,90,42
2055,836,560,75,32
2056,516,794,90,14
2057,1378,1460,95,47
2058,662,440,90,4
2059,1584,1984,65,32
2060,738,492,50,15
2061,648,1323,85,32
2062,1084,452,65,50
2063,1904,481,55,11
2064,1772,1376,50,25
2065,157,53,90,37
2066,288,515,80,38
2067,1445,1961,100,46
2068,1373,1516,70,35
2069,146,551,75,15
2070,872,862,50,31
2071,1317,1943,70,35
2072,1449,1968,85,37
2073,1822,1305,55,14
2074,76,1596,70,3
2075,1280,1992,95,24
2076,717,1191,100,9
2077,338,653,70,2
2078,167,851,75,5
2079,1980,1254,55,37
2080,1370,1772,55,17
2081,1855,274,80,6
2082,124,1135,85,4
2083,542,1123,50,4
2084,1238,1674,70,34
2085,1833,1820,75,21
2086,1234,127,100,8
2087,1287,1485,60,45
2088,804,1215,65,44
2089,1001,348,70,34
2090,1270,1936,55,2
2091,1732,660,95,20
2092,1668,1532,100,22
2093,1419,1972,60,22
2094,644,1711,75,17
2095,1876,1816,95,26
2096,799,909,60,22
2097,1520,1938,75,29
2098,756,448,55,19
2099,649,10,70,8
2100,1167,115,60,44
2101,1337,1087,95,36
2102,1834,1848,85,5
2103,1833,859,55,5
2104,1893,1680,95,14
2105,1698,669,100,10
2106,266,1599,55,23
2107,778,637,60,39
2108,1740,48,70,8
2109,708,1797,85,29
2110,1822,1849,55,9
2111,1583,1447,55,21
2112,1857,1451,90,16
2113,1983,1948,60,18
2114,1658,855,50,40
2115,1698,517,80,49
2116,1945,1968,75,50
2117,1285,1008,60,45
2118,359,1837,80,6
2119,1536,1366,60,9
2120,1709,1461,80,28
2121,292,124,95,21
2122,1649,2,90,7
2123,1978,1292,100,5
2124,264,580,50,6
2125,1682,1528,55,12
2126,1271,1925,65,16
2127,1542,330,50,9
2128,1273,1520,80,31
2129,1966,1372,95,26
2130,1047,726,75,25
2131,1452,1410,100,26
2132,1279,1271,100,31
2133,1739,1708,65,13
2134,1068,368,65,37
2135,1818,1394,100,14
2136,588,210,80,34
2137,986,175,70,8
2138,1452,415,70,17
2139,598,1489,70,20
2140,1456,1630,80,12
2141,1256,1881,60,34
2142,408,179,50,49
2143,325,137,85,18
2144,851,995,100,40
2145,1711,1669,100,5
2146,1446,1627,75,14
2147,1587,1519,90,45
2148,1539,1833,95,43
2149,1033,1314,50,23
2150,1407,1567,95,25
2151,221,104,50,41
2152,1176,646,70,12
2153,101,1101,90,43
2154,394,511,55,29
2155,422,748,90,16
2156,638,1066,80,11
2157,952,47,75,30
2158,1218,1643,85,13
2159,1215,1595,55,3
2160,656,253,90,33
2161,1514,1720,60,31
2162,220,861,70,9
2163,279,1665,50,25
2164,1456,1256,95,7
2165,1255,1648,75,49
2166,1373,1554,85,38
2167,323,469,90,49
2168,1720,1835,55,25
2169,1987,1315,75,23
2170,1100,542,55,37
2171,615,734,70,39
2172,1968,1196,75,47
2173,1873,1501,75,12
2174,1444,1197,95,29
2175,1275,1580,70,17
2176,1078,770,100,22
2177,1539,1462,60,10
2178,142,1029,55,32
2179,1814,1904,65,10
2180,256,617,90,21
2181,468,868,60,18
2182,1246,1961,90,32
2183,118,635,100,44
2184,1696,1929,60,38
2185,1448,1477,90,5
2186,1244,1890,100,12
2187,1301,1427,50,11
2188,999,262,95,6
2189,550,1559,100,31
2190,1000,708,60,26
2191,1030,413,75,8
2192,1564,107,100,43
2193,1734,1721,65,48
2194,1961,1680,70,11
2195,1574,1626,50,21
2196,863,850,100,23
2197,1245,1780,85,35
2198,795,514,55,17
2199,700,1165,55,20
2200,1913,847,75,50
2201,449,425,80,10
2202,1393,1392,75,16
2203,1277,1724,50,15
2204,1822,1614,50,10
2205,167,298,70,6
2206,1782,1662,65,3
2207,1288,1171,50,9
2208,120,712,55,15
2209,533,420,55,20
2210,370,712,80,21
2211,513,1337,70,13
2212,275,989,55,20
2213,227,1000,65,31
2214,186,1169,100,32
2215,1678,35,90,45
2216,1598,10,100,3
2217,356,395,75,23
2218,714,855,100,41
2219,1703,1666,60,49
2220,1371,1985,60,32
2221,1267,1202,85,3
2222,73,445,100,10
2223,417,1219,80,5
2224,632,1073,70,38
2225,1512,1912,85,27
2226,261,1900,95,43
2227,1624,1283,85,41
2228,27,498,95,49
2229,1194,1538,90,30
2230,1343,1878,60,24
2231,1405,1866,80,44
2232,993,1818,95,29
2233,802,869,100,21
2234,804,623,55,6
2235,505,325,65,24
2236,1796,1728,50,30
2237,395,412,80,20
2238,1935,355,95,41
2239,1232,1431,80,30
2240,707,406,60,46
2241,412,319,85,47
2242,1330,1906,80,14
2243,1625,1663,65,38
2244,1950,512,80,34
2245,1714,1666,50,4
2246,1269,1329,85,9
2247,1538,1356,55,41
2248,1755,1819,70,33
2249,1364,1941,75,5
2250,1040,1030,100,24
2251,248,1484,100,13
2252,1709,1624,60,4
2253,504,820,55,6
2254,1561,1652,60,32
2255,1341,1721,50,48
2256,223,1782,70,11
2257,1926,1778,60,46
2258,269,1153,75,38
2259,1795,1998,65,17
2260,1959,1528,100,47
2261,1605,1279,60,15
2262,1111,1098,90,7
2263,1996,70,70,16
2264,753,710,65,9
2265,1728,1393,80,6
2266,1156,747,80,27
2267,32,1320,95,44
2268,1290,1358,85,21
2269,851,785,100,21
2270,1888,1436,80,39
2271,1748,1243,85,4
2272,1201,287,85,9
2273,440,1128,55,40
2274,812,1689,90,47
2275,908,336,95,23
2276,458,1503,55,9
2277,769,741,55,25
2278,943,207,85,36
2279,712,831,85,10
2280,1703,1494,65,39
2281,1002,1690,50,14
2282,1601,1662,85,9
2283,156,804,75,43
2284,700,555,75,35
2285,1936,103,80,2
2286,1747,1328,60,27
2287,677,435,70,10
2288,860,1331,65,27
2289,1997,1721,60,48
2290,1057,1253,70,23
2291,602,791,90,36
2292,1823,1679,70,47
2293,84,53,80,49
2294,72,924,95,15
2295,1464,1602,85,6
2296,633,1017,70,31
2297,1972,1787,100,37
2298,1136,566,85,24
2299,1177,1088,50,35
2300,1710,1270,100,3
2301,224,412,75,43
2302,1877,1110,85,42
2303,735,139,55,6
2304,403,724,85,35
2305,1184,602,70,42
2306,1265,1386,70,19
2307,1837,1840,50,5
2308,468,286,60,48
2309,1896,1629,85,18
2310,1848,794,90,40
2311,1407,635,70,12
2312,1156,964,70,21
2313,1494,1498,65,30
2314,44,1082,95,15
2315,835,490,80,26
2316,917,18,80,5
2317,1449,1723,70,21
2318,967,251,90,50
2319,1773,1282,80,49
2320,456,458,85,9
2321,1044,1625,55,36
2322,1660,1616,90,6
2323,1808,280,80,6
2324,655,1649,90,12
2325,1716,1840,85,47
2326,488,27,85,43
2327,775,897,65,20
2328,1314,1809,85,31
2329,967,1879,70,39
2330,1394,830,80,30
2331,1689,1465,90,49
2332,634,648,70,25
2333,1984,1382,60,31
2334,1505,1895,65,46
2335,286,1938,65,43
2336,231,1067,100,42
2337,211,230,55,42
2338,1688,1456,90,35
2339,1277,1528,55,22
2340,1954,1631,80,33
2341,755,124,75,20
2342,1116,415,55,15
2343,139,1194,75,19
2344,1532,1920,100,42
2345,1528,1722,75,23
2346,705,1586,100,30
2347,424,1107,95,31
2348,616,737,100,3
2349,1663,1255,85,40
2350,1546,1940,50,32
2351,825,394,85,43
2352,415,341,50,21
2353,182,1587,100,42
2354,1992,1365,75,23
2355,1794,1674,65,3
2356,1421,962,50,6
2357,1868,1486,85,14
2358,1971,1912,55,18
2359,1169,388,55,11
2360,185,1991,85,13
2361,457,286,75,39
2362,803,380,60,8
2363,1950,1298,100,13
2364,1753,337,95,42
2365,176,536,90,24
2366,476,711,80,30
2367,416,325,60,18
2368,1687,1396,50,25
2369,1828,1210,75,23
2370,1794,1974,100,42
2371,1569,1654,60,22
2372,1870,1343,55,33
2373,751,123,85,20
2374,1106,836,100,36
2375,1506,898,75,29
