1233,10,3,65,34
1234,1722,2068,85,50
1235,971,1283,95,48
1236,18,79,55,47
1237,2064,1827,70,37
1238,923,883,75,40
1239,922,637,85,18
1240,3018,2642,60,24
1241,2411,2687,90,30
1242,2479,2677,55,28
1243,2078,1830,60,8
1244,2471,2101,65,40
1245,4914,4957,50,48
1246,2198,2137,65,19
1247,282,709,50,9
1248,239,121,95,3
1249,1212,1262,55,28
1250,980,850,65,6
1251,2081,2167,70,40
1252,4876,4984,55,44
1253,714,767,100,6
1254,834,630,100,43
1255,4635,4847,70,35
1256,3823,4203,100,25
1257,2046,2058,50,31
1258,4689,4855,60,7
1259,985,852,75,17
1260,4934,4927,100,17
1261,4678,4858,50,16
1262,1205,1252,50,9
1263,668,693,80,16
1264,3089,3038,55,5
1265,4636,4268,75,49
1266,154,298,85,40
1267,4945,4691,90,9
1268,1769,1756,55,23
1269,2662,2641,65,24
1270,147,39,80,24
1271,4972,4861,55,3
1272,234,127,50,31
1273,764,609,75,46
1274,1261,923,85,37
1275,75,248,80,44
1276,2169,2049,80,18
1277,1741,1773,75,13
1278,614,621,95,13
1279,2113,2016,100,38
1280,937,731,80,38
1281,4850,4891,80,39
1282,786,930,85,41
1283,1733,2142,50,37
1284,2178,2469,80,27
1285,2695,2630,75,37
1286,1292,934,80,49
1287,1804,2173,70,33
1288,4277,4209,70,36
1289,884,648,80,45
1290,2078,2184,100,12
1291,936,886,95,19
1292,225,207,95,4
1293,818,647,85,6
1294,4629,4802,90,9
1295,679,816,55,29
1296,2053,2089,95,22
1297,2132,2424,85,11
1298,1778,2131,60,19
1299,2010,1702,80,33
1300,4649,4984,75,22
1301,4245,4254,50,42
1302,4942,4900,70,38
1303,4605,4908,80,7
1304,686,673,70,17
1305,2146,2068,80,27
1306,799,936,70,40
1307,990,873,75,27
1308,4205,3888,100,26
1309,1267,940,70,28
1310,4975,4996,75,23
1311,2106,1713,75,37
1312,1202,960,70,20
1313,2090,2419,75,22
1314,960,627,50,2
1315,858,927,75,14
1316,2499,2415,55,24
1317,1719,2062,70,18
1318,4947,4998,85,36
1319,3831,4233,50,2
1320,2063,2195,55,43
1321,1218,884,100,7
1322,1866,2126,65,13
1323,4892,4809,70,30
1324,964,906,70,39
1325,4905,4637,85,13
1326,907,993,60,36
1327,631,986,80,36
1328,4646,4698,90,44
1329,4816,4968,50,7
1330,1774,1743,95,46
1331,2100,1745,95,39
1332,1745,1873,55,5
1333,4849,4957,75,49
1334,49,161,80,35
1335,2175,2042,80,31
1336,925,607,95,30
1337,3869,3860,65,3
1338,1851,1819,70,18
1339,246,120,85,23
1340,4665,4617,100,15
1341,181,299,50,2
1342,112,241,55,3
1343,2155,1804,90,41
1344,127,12,65,37
1345,2064,2411,90,11
1346,154,27,65,6
1347,2101,2096,65,35
1348,713,892,75,26
1349,2401,2628,65,16
1350,621,222,55,42
1351,838,605,65,11
1352,2030,2169,65,36
1353,2069,1861,85,11
1354,1217,856,85,26
1355,4907,4814,95,28
1356,862,767,70,9
1357,2640,2436,55,2
1358,692,780,80,50
1359,196,215,65,31
1360,2417,2677,75,50
1361,2036,2119,80,40
1362,4646,4895,85,46
1363,1748,1884,60,30
1364,2007,1738,80,33
1365,816,616,65,11
1366,2114,2148,65,39
1367,2181,2006,70,6
1368,672,240,95,20
1369,912,956,50,11
1370,1798,2024,70,28
1371,171,9,60,41
1372,171,89,60,6
1373,777,647,65,31
1374,4909,4985,70,15
1375,1246,1230,50,15
1376,1886,2023,65,2
1377,2030,1764,95,44
1378,1881,1842,95,28
1379,2155,1861,60,27
1380,4217,3810,95,41
1381,2420,2109,60,35
1382,1728,1782,90,8
1383,13,70,95,32
1384,974,687,50,20
1385,1249,1259,65,30
1386,2020,1743,60,48
1387,259,217,70,36
1388,2672,3010,80,9
1389,2071,1769,85,19
1390,4983,4688,90,29
1391,4273,4229,65,29
1392,4921,4815,65,35
1393,913,1260,70,43
1394,3088,2693,95,38
1395,882,858,80,3
1396,2025,2161,70,8
1397,958,637,85,23
1398,4958,4955,95,20
1399,1286,1252,100,39
1400,617,982,60,15
1401,857,980,95,10
1402,1819,2146,95,10
1403,4856,4612,80,26
1404,632,660,75,32
1405,2113,1729,85,16
1406,703,700,50,7
1407,856,673,65,6
1408,75,181,50,28
1409,2172,2151,85,17
1410,4931,4847,90,5
1411,2158,2046,85,10
1412,2106,2141,65,36
1413,4912,4672,70,10
1414,40,184,95,44
1415,4668,4870,65,23
1416,4282,4216,50,47
1417,4670,4930,80,32
1418,906,946,80,47
1419,842,998,70,50
1420,4837,4819,100,35
1421,2054,2197,60,33
1422,272,59,90,42
1423,10,187,55,36
1424,900,666,70,2
1425,4849,4904,90,35
1426,818,821,95,19
1427,2168,2446,90,16
1428,2432,2497,100,17
1429,94,212,80,22
1430,1762,1703,95,5
1431,1773,2081,70,35
1432,638,898,70,48
1433,4674,4901,100,24
1434,4654,4689,85,31
1435,798,964,55,21
1436,116,82,60,22
1437,2019,1799,65,26
1438,3071,3095,85,37
1439,4225,4236,90,35
1440,4890,4653,75,9
1441,699,838,80,16
1442,2412,2485,60,27
1443,265,49,90,15
1444,4981,4610,50,13
1445,4969,4660,50,27
1446,4833,4976,75,48
1447,782,867,80,5
1448,4612,4911,95,2
1449,131,26,70,49
1450,2669,2621,85,8
1451,3896,3852,80,2
1452,4654,4913,75,20
1453,4955,4821,55,27
1454,691,965,60,48
1455,4604,4632,80,7
1456,921,997,70,15
1457,2617,2476,95,38
1458,2485,2414,55,41
1459,2135,2002,60,36
1460,1208,1203,55,8
1461,4805,4603,95,30
1462,149,223,60,14
1463,695,843,100,17
1464,2112,1809,55,2
1465,2690,2472,85,23
1466,1856,1898,70,21
1467,1867,1879,85,25
1468,669,817,100,12
1469,2159,2107,90,14
1470,831,605,95,11
1471,2442,2694,55,28
1472,4935,4607,70,4
1473,2106,2087,85,32
1474,4818,4871,60,43
1475,828,757,60,12
1476,766,616,95,23
1477,666,911,70,50
1478,646,782,95,38
1479,787,604,75,2
1480,1814,1826,100,21
1481,2111,2095,50,2
1482,1701,1775,90,20
1483,893,721,55,27
1484,2467,2436,80,15
1485,2464,2194,50,30
1486,912,914,65,49
1487,44,45,65,28
1488,4804,4848,75,29
1489,96,79,100,14
1490,1294,1285,65,14
1491,39,210,50,13
1492,168,19,80,43
1493,4695,4803,55,2
1494,168,211,60,11
1495,1808,2193,90,44
1496,281,112,85,40
1497,772,735,55,3
1498,2161,2031,85,34
1499,225,176,65,25
1500,251,243,85,11
1501,277,108,50,13
1502,4601,4675,55,24
1503,1807,1774,100,12
1504,1846,1825,60,17
1505,4971,4648,50,21
1506,1879,2103,60,7
1507,779,876,90,40
1508,4813,4943,90,9
1509,858,964,90,7
1510,1752,2090,60,14
1511,2048,2065,50,39
1512,4993,4917,50,20
1513,1747,2109,85,4
1514,53,218,100,10
1515,1796,2107,70,41
1516,657,999,65,14
1517,721,929,100,20
1518,3856,3807,50,23
1519,746,634,55,36
1520,13,46,100,21
1521,4629,4830,100,5
1522,2068,1887,85,47
1523,2100,2091,95,36
1524,244,34,65,7
1525,886,793,50,46
1526,1296,977,100,36
1527,2103,1797,55,23
1528,1243,951,70,43
1529,1877,1707,65,24
1530,1234,1266,95,7
1531,4984,4977,55,16
1532,295,182,55,24
1533,2490,2494,85,43
1534,2188,2423,85,39
1535,2475,2114,55,48
1536,733,278,85,39
1537,2473,2601,85,14
1538,141,87,75,25
1539,998,1216,80,22
1540,2021,1870,70,12
1541,4896,4957,55,32
1542,1804,1810,70,27
1543,2157,2464,95,26
1544,1748,2069,85,32
1545,240,126,100,43
1546,981,651,95,27
1547,59,114,70,32
1548,66,285,70,6
1549,3879,3862,90,24
1550,1260,1269,100,10
1551,812,979,60,21
1552,1206,909,75,44
1553,866,818,100,4
1554,4622,4895,90,17
1555,662,980,60,46
1556,865,862,85,7
1557,2015,1722,80,14
1558,1216,1242,90,36
1559,4802,4947,55,42
1560,1702,2068,80,21
1561,243,155,85,27
1562,976,657,60,6
1563,2125,2146,95,36
1564,625,637,85,17
1565,240,121,90,18
1566,2015,2100,90,42
1567,2018,1753,90,34
1568,4845,4817,90,7
1569,4246,4258,85,25
1570,160,29,70,33
1571,4894,4875,80,41
1572,968,1242,65,10
1573,4932,4854,100,42
1574,1813,1795,70,35
1575,110,60,90,50
1576,1716,1828,85,19
1577,962,740,80,24
1578,181,194,100,32
1579,223,610,65,30
1580,872,890,80,11
1581,870,1224,90,47
1582,2036,2072,90,31
1583,2016,2177,90,3
1584,866,986,75,33
1585,3033,3079,55,35
1586,3888,4210,100,12
1587,96,16,55,14
1588,1207,985,90,47
1589,2006,1850,85,39
1590,3004,3092,80,16
1591,281,99,80,30
1592,699,729,100,31
1593,4635,4249,70,39
1594,738,694,85,16
1595,805,650,80,21
1596,4967,4959,60,16
1597,607,747,80,50
1598,771,820,50,27
1599,1833,1763,50,5
1600,4963,4618,60,35
1601,2415,2476,65,21
1602,787,790,60,10
1603,284,64,100,29
1604,2081,2175,70,31
1605,729,876,50,31
1606,736,885,60,12
1607,53,46,85,38
1608,1890,2089,60,48
1609,798,831,55,44
1610,1802,1753,55,23
1611,2657,3044,80,10
1612,3860,3871,65,17
1613,2443,2178,80,27
1614,236,220,65,35
1615,653,872,60,4
1616,2053,1707,80,42
1617,4817,4653,55,40
1618,2416,2128,65,45
1619,612,252,55,24
1620,116,117,75,44
1621,3049,3059,80,24
1622,2134,2060,50,47
1623,4264,4259,70,20
1624,4841,4638,60,15
1625,2071,2172,95,7
1626,817,960,90,2
1627,956,650,60,30
1628,759,853,65,15
1629,4949,4808,70,27
1630,21,265,70,5
1631,2079,2048,75,36
1632,722,873,50,18
1633,4642,4273,50,25
1634,2060,2129,90,14
1635,4809,4894,70,22
1636,184,133,60,10
1637,678,761,80,5
1638,2423,2453,65,45
1639,157,248,80,40
1640,103,295,60,44
1641,705,888,60,14
1642,648,708,75,20
1643,820,689,70,38
1644,1870,1716,100,10
1645,2021,1848,90,46
1646,870,740,70,16
1647,2155,2490,70,13
1648,179,616,100,32
1649,3897,3896,95,45
1650,912,631,50,10
1651,3008,2681,70,48
1652,737,725,70,18
1653,711,648,100,42
1654,1202,841,60,21
1655,800,894,55,22
1656,3873,3804,100,31
1657,2133,2014,100,27
1658,896,930,90,20
1659,4612,4245,75,31
1660,2103,1746,60,35
1661,131,228,90,39
1662,929,976,100,34
1663,688,702,95,23
1664,892,684,90,19
1665,629,946,80,25
1666,961,684,75,32
1667,64,294,55,10
1668,2065,2423,90,16
1669,4970,4994,80,33
1670,4243,4617,80,44
1671,2035,2009,55,49
1672,766,727,90,5
1673,48,10,85,20
1674,4610,4862,50,31
1675,6,122,80,37
1676,856,734,50,6
1677,879,833,60,8
1678,747,985,95,32
1679,4647,4894,75,43
1680,1754,1758,80,18
1681,1707,1798,85,24
1682,898,1213,85,32
1683,2104,1724,95,44
1684,2433,2640,75,43
1685,12,213,55,16
1686,1784,2051,85,17
1687,761,710,95,12
1688,783,779,50,26
1689,1241,929,95,37
1690,762,628,65,30
1691,2083,2424,90,15
1692,2093,2042,50,37
1693,706,872,75,39
1694,4651,4294,65,15
1695,4224,4203,70,48
1696,4225,4283,80,17
1697,676,653,75,10
1698,4902,4868,100,42
1699,2142,1850,100,44
1700,1767,1832,50,27
1701,199,167,90,40
1702,790,719,75,17
1703,993,648,95,11
1704,2437,2666,85,41
1705,1836,2120,100,47
1706,3046,3045,50,50
1707,2498,2633,85,33
1708,664,761,95,32
1709,947,945,65,21
1710,4975,4861,95,29
1711,928,989,65,37
1712,909,729,60,40
1713,4,71,70,12
1714,889,815,50,14
1715,4605,4664,90,6
1716,2164,2119,90,48
1717,892,1224,55,22
1718,1853,1734,65,47
1719,802,751,85,49
1720,2074,1806,75,43
1721,1737,1752,65,32
1722,2035,1899,60,24
1723,896,893,100,11
1724,974,904,65,23
1725,170,236,90,44
1726,2689,3041,90,21
1727,851,876,75,30
1728,229,656,100,9
1729,697,732,95,32
1730,855,698,55,11
1731,630,876,80,46
1732,958,820,90,35
1733,2125,1888,65,42
1734,1870,2105,65,41
1735,2066,2190,100,12
1736,2191,2156,50,38
1737,2605,2689,55,38
1738,2090,1873,95,50
1739,2487,2468,95,35
1740,2136,1771,95,22
1741,4998,4909,85,3
1742,2645,3026,65,12
1743,4821,4920,75,11
1744,870,774,100,50
1745,219,249,50,25
1746,2151,2063,55,29
1747,848,659,60,18
1748,2440,2700,95,19
1749,49,107,90,48
1750,220,648,50,11
1751,3003,3009,75,48
1752,4660,4672,80,12
1753,2180,2113,95,13
1754,4861,4987,95,45
1755,1817,1838,65,8
1756,727,889,65,42
1757,4639,4951,90,36
1758,2444,2176,90,16
1759,978,750,60,25
1760,1260,1226,85,18
1761,265,196,95,25
1762,4617,4627,90,37
1763,1223,1264,100,8
1764,271,197,60,13
1765,961,652,95,21
1766,765,946,60,37
1767,952,673,55,36
1768,2105,2044,95,29
1769,1717,2092,80,22
1770,4619,4888,65,44
1771,641,260,80,16
1772,922,963,90,42
1773,2129,2175,90,17
1774,1891,1807,85,21
1775,2150,1853,95,41
1776,52,300,90,9
1777,32,262,60,45
1778,849,667,65,29
1779,2054,1839,55,29
1780,2165,2442,70,45
1781,4625,4847,50,34
1782,2059,1768,75,32
1783,4262,4217,90,32
1784,104,282,50,49
1785,616,825,90,48
1786,4957,4814,50,6
1787,189,21,95,43
1788,702,707,55,45
1789,1886,2096,70,48
1790,907,985,75,14
1791,2687,3024,60,24
1792,2160,2195,60,5
1793,4279,4608,75,32
1794,4937,5000,85,7
1795,4670,4684,95,46
1796,83,30,100,25
1797,2134,2185,60,44
1798,913,1222,70,10
1799,2428,2139,60,36
1800,1867,1888,85,3
1801,4946,4667,75,34
1802,3,228,90,18
1803,2145,2427,100,20
1804,787,888,60,22
1805,4817,4865,50,26
1806,2084,2003,75,21
1807,4273,3891,60,49
1808,1872,1890,90,17
1809,613,646,90,13
1810,1770,1798,60,35
1811,950,929,60,40
1812,1789,1814,85,14
1813,14,185,90,10
1814,714,735,90,27
1815,2196,1862,70,19
1816,691,899,90,38
1817,3014,3003,85,9
1818,51,155,70,8
1819,844,602,80,6
1820,21,221,65,44
1821,1845,2018,70,30
1822,4635,4850,65,39
1823,4825,4905,55,33
1824,1755,2007,80,45
1825,1895,2040,60,32
1826,914,728,85,6
1827,4809,4653,50,17
1828,79,185,90,41
1829,4864,4852,80,9
1830,4682,4658,100,19
1831,1729,1727,70,5
1832,1240,1267,75,33
1833,279,155,80,14
1834,745,980,60,38
1835,614,196,80,27
1836,4662,4655,60,34
1837,4893,4908,65,7
1838,2485,2423,95,25
1839,4836,4700,55,36
1840,4835,4839,100,8
1841,2200,1889,50,10
1842,793,815,60,25
1843,4943,4835,70,27
1844,25,32,80,34
1845,274,209,60,37
1846,2477,2441,95,26
1847,4816,4949,80,33
1848,95,198,95,36
1849,299,164,85,15
1850,716,774,95,45
1851,702,260,90,47
1852,1746,2104,65,12
1853,3835,4210,75,40
1854,2491,2630,95,47
1855,4275,4271,60,43
1856,2027,1757,90,10
1857,681,884,65,23
1858,1812,2078,50,45
1859,1846,2117,85,43
1860,2052,1813,60,22
1861,4873,4670,75,23
1862,1285,1269,85,28
1863,774,947,95,23
1864,2491,2152,65,24
1865,1760,2105,70,34
1866,764,774,55,14
1867,1245,1237,50,35
1868,944,1295,80,22
1869,114,273,80,6
1870,869,876,75,13
1871,656,910,50,41
1872,2012,2071,85,8
1873,79,151,80,32
1874,1261,1263,85,17
1875,971,663,80,19
1876,880,721,70,23
1877,1212,1231,55,33
1878,2127,2147,95,28
1879,3005,3085,50,35
1880,961,623,60,20
1881,2407,2439,55,23
1882,1705,1832,85,3
1883,2694,3054,55,22
1884,2032,1745,85,29
1885,650,947,100,40
1886,1863,2063,65,16
1887,1859,1731,95,19
1888,2115,1768,100,32
1889,282,723,65,32
1890,811,912,55,7
1891,2473,2161,80,32
1892,4954,4922,70,9
1893,268,112,50,35
1894,1759,2121,75,12
1895,4812,4872,70,45
1896,4846,4971,75,11
1897,2677,3042,90,2
1898,1731,1757,75,20
1899,2448,2450,75,36
1900,2401,2406,100,46
1901,3815,3814,60,23
1902,644,983,90,11
1903,4912,4958,70,36
1904,733,790,70,18
1905,138,240,100,20
1906,1837,2181,80,13
1907,68,64,100,9
1908,4995,4968,90,33
1909,2195,2494,95,31
1910,1207,1283,80,9
1911,266,617,70,26
1912,4674,4672,70,39
1913,2442,2644,60,40
1914,722,947,85,41
1915,692,890,50,39
1916,2430,2687,70,9
1917,936,857,70,14
1918,1248,1245,90,42
1919,741,788,50,48
1920,4688,4943,70,19
1921,4272,4248,55,40
1922,894,803,70,36
1923,133,138,75,49
1924,2083,1866,90,4
1925,709,668,50,41
1926,2681,2621,55,10
1927,4876,4657,95,2
1928,49,124,95,48
1929,981,912,90,21
1930,1733,1817,90,7
1931,902,625,60,35
1932,2073,2110,80,19
1933,1882,1863,65,27
1934,1775,1854,100,35
1935,39,111,80,27
1936,2404,2144,95,28
1937,742,727,100,46
1938,800,681,95,50
1939,657,229,70,36
1940,4251,3888,55,43
1941,4637,4863,60,45
1942,4865,4663,50,8
1943,612,673,65,3
1944,2409,2419,95,38
1945,4616,4624,70,13
1946,1842,1722,70,25
1947,2062,2420,60,40
1948,4616,4665,100,28
1949,803,733,90,35
1950,3824,4204,65,26
1951,4201,3873,80,41
1952,4292,4287,55,40
1953,708,758,65,3
1954,1827,1772,90,12
1955,1726,1806,50,44
1956,1705,2024,85,22
1957,881,771,55,32
1958,3814,3866,65,33
1959,4938,4956,75,7
1960,3050,3028,85,17
1961,792,925,65,49
1962,2607,2403,70,16
1963,1891,1727,50,18
1964,946,714,95,22
1965,97,239,100,22
1966,1792,2117,80,26
1967,1719,1832,100,11
1968,950,1236,85,32
1969,630,218,85,26
1970,965,741,100,15
1971,2164,2068,90,18
1972,795,780,70,45
1973,2037,1712,85,4
1974,2673,2660,70,27
1975,860,736,75,31
1976,2080,1826,80,2
1977,4658,4873,100,25
1978,43,58,85,7
1979,19,204,70,14
1980,45,228,65,36
1981,4604,4641,50,44
1982,4848,4810,70,6
1983,1704,1774,90,21
1984,789,748,90,14
1985,671,680,65,11
1986,1205,937,50,12
1987,2421,2652,50,36
1988,4690,4689,95,47
1989,2440,2177,85,38
1990,2458,2667,85,26
1991,4890,4956,65,19
1992,1771,1775,95,14
1993,4820,4655,50,41
1994,2620,2457,85,28
1995,4864,4669,100,32
1996,1295,1270,70,23
1997,770,989,100,42
1998,898,804,65,18
1999,927,941,85,37
2000,1786,1703,75,37
2001,188,68,50,17
2002,658,257,60,33
2003,919,638,65,13
2004,4898,4930,65,27
2005,2030,1739,70,43
2006,4645,4876,50,49
2007,84,86,65,15
2008,2462,2143,60,47
2009,897,818,90,35
2010,1717,2026,80,41
2011,4916,4921,80,6
2012,863,701,75,28
2013,972,1229,65,35
2014,810,959,55,17
2015,4829,4830,75,3
2016,922,768,50,14
2017,234,171,60,33
2018,967,1201,50,4
2019,2105,1845,90,23
2020,2186,1839,70,16
2021,2164,1810,85,24
2022,1861,1812,55,6
2023,2047,2178,65,19
2024,4837,4889,75,6
2025,4648,4995,75,25
2026,1853,2013,70,2
2027,2644,2456,80,27
2028,172,299,55,47
2029,2012,2171,75,8
2030,4878,4965,100,5
2031,784,759,100,35
2032,938,700,70,3
2033,3857,4204,50,39
2034,52,112,100,48
2035,175,49,75,24
2036,259,617,60,23
2037,2050,1830,70,29
2038,1833,2181,95,49
2039,293,4,50,45
2040,718,923,55,14
2041,2009,1890,85,10
2042,755,944,65,8
2043,2629,2405,90,20
2044,4609,4230,90,28
2045,690,767,85,4
2046,954,1254,100,48
2047,931,1279,65,18
2048,2626,2436,55,37
2049,25,95,65,31
2050,1885,1745,85,3
2051,2423,2641,60,40
2052,4998,4853,50,34
2053,1219,867,70,31
2054,676,700,60,37
2055,930,1267,80,37
2056,2117,1900,75,42
2057,2609,3012,95,30
2058,2620,2407,80,31
2059,1756,2143,70,20
2060,2051,1786,95,38
2061,4882,4974,95,20
2062,2435,2166,65,49
2063,4614,4988,90,4
2064,1811,2157,60,43
2065,2454,2627,85,17
2066,687,610,85,4
2067,832,739,55,29
2068,608,753,50,13
2069,1866,1793,90,46
2070,228,17,60,3
2071,1711,1833,100,49
2072,4850,4835,55,8
2073,257,182,50,4
2074,72,178,70,38
2075,1815,2103,55,35
2076,4974,4653,85,32
2077,142,184,70,16
2078,1240,974,95,6
2079,2653,3089,75,43
2080,1788,2135,75,12
2081,4890,4986,75,34
2082,153,147,55,10
2083,4680,4845,60,44
2084,71,296,90,44
2085,4697,4695,65,18
2086,2009,2135,100,17
2087,652,761,100,30
2088,157,101,70,35
2089,2009,1743,60,35
2090,644,658,50,22
2091,994,806,75,13
2092,695,995,50,8
2093,1857,2090,80,13
2094,4879,4936,95,4
2095,901,822,60,18
2096,1743,2125,65,43
2097,2681,2419,90,8
2098,1739,2068,75,33
2099,4821,4624,90,4
2100,4205,3863,75,7
2101,177,210,70,42
2102,971,897,70,15
2103,4273,4648,100,5
2104,925,765,65,22
2105,1721,2024,90,4
2106,1779,1703,95,10
2107,2065,1888,80,31
2108,3092,3031,60,16
2109,2602,3030,65,37
2110,2054,2127,80,42
2111,1279,1261,55,19
2112,2653,3001,50,14
2113,2474,2679,80,49
2114,2038,2159,55,42
2115,877,888,50,3
2116,94,242,85,37
2117,902,1271,85,19
2118,617,855,85,50
2119,4625,4287,75,48
2120,2105,1763,100,45
2121,1853,2100,65,41
2122,1886,2001,55,13
2123,981,835,50,37
2124,158,274,100,26
2125,914,901,60,6
2126,257,4,65,21
2127,4834,4699,80,10
2128,4814,4991,90,50
2129,2044,2179,90,26
2130,713,840,90,12
2131,1812,2007,75,34
2132,900,707,50,28
2133,2637,3047,90,5
2134,4872,4802,70,11
2135,2455,2661,80,13
2136,279,82,55,32
2137,983,928,50,7
2138,628,813,70,39
2139,671,198,75,18
2140,241,617,85,19
2141,4229,4243,80,27
2142,1838,2128,90,40
2143,298,747,95,35
2144,4875,4691,50,18
2145,966,936,75,32
2146,4873,4812,70,35
2147,3846,3855,55,44
2148,133,38,90,35
2149,232,618,75,36
2150,4809,4801,95,44
2151,2637,2694,55,33
2152,986,1207,90,6
2153,3,8,95,36
2154,956,635,50,28
2155,4629,4652,90,22
2156,784,896,75,4
2157,1244,854,55,39
2158,869,775,80,7
2159,191,285,95,16
2160,4205,4216,55,15
2161,652,283,55,44
2162,4689,4928,65,16
2163,240,52,60,12
2164,1727,2017,55,41
2165,4630,4877,100,15
2166,812,882,90,8
2167,4864,4830,70,43
2168,846,685,50,49
2169,982,916,80,25
2170,2136,2135,70,42
2171,821,855,70,29
2172,2099,1768,95,22
2173,2095,2088,95,19
2174,2109,2128,60,40
2175,675,699,70,31
2176,4676,4925,70,4
2177,62,135,65,2
2178,4999,4891,55,47
2179,750,878,75,30
2180,766,836,50,12
2181,249,221,60,6
2182,2488,2481,55,7
2183,850,976,75,6
2184,751,897,85,33
2185,911,767,65,14
2186,1867,1788,70,12
2187,773,649,60,21
2188,4999,4927,90,13
2189,1746,1708,90,24
2190,1744,1822,75,30
2191,231,133,55,33
2192,924,712,100,47
2193,1230,859,90,20
2194,257,94,95,25
2195,4953,4896,90,46
2196,874,671,50,50
2197,2442,2166,55,46
2198,2663,2463,50,26
2199,2456,2473,75,16
2200,806,663,80,13
2201,2158,2118,75,49
2202,4954,4812,70,4
2203,169,611,90,35
2204,137,45,65,10
2205,2668,2605,60,20
2206,1872,1768,95,30
2207,3035,2634,95,17
2208,67,50,55,37
2209,118,264,55,27
2210,807,817,100,4
2211,1214,873,55,18
2212,1768,1840,50,50
2213,1841,1735,65,7
2214,1769,2046,60,8
2215,683,781,65,49
2216,3021,2631,60,6
2217,820,897,80,2
2218,795,740,100,17
2219,2095,2012,95,32
2220,1749,2017,85,12
2221,182,225,95,26
2222,2604,2634,100,35
2223,281,201,50,22
2224,4926,4945,55,32
2225,193,276,55,20
2226,44,102,70,24
2227,740,761,80,35
2228,4602,4874,75,44
2229,1886,1779,50,25
2230,2030,1712,50,27
2231,98,195,85,37
2232,298,224,55,17
2233,45,269,70,49
2234,232,242,70,42
2235,657,606,80,30
2236,4982,4858,95,21
2237,4911,4665,55,49
2238,2650,3044,70,37
2239,196,622,65,3
2240,3882,3835,90,5
2241,1719,1859,80,41
2242,2491,2661,90,48
2243,631,992,70,16
2244,4886,4878,85,15
2245,2637,3080,90,34
2246,2107,2425,55,23
2247,2652,2605,85,3
2248,2604,3005,80,43
2249,1880,1743,55,45
2250,2192,1798,90,15
2251,985,785,70,18
2252,4878,4998,75,20
2253,793,879,100,27
2254,2106,1879,100,12
2255,4888,4829,55,31
2256,164,251,70,11
2257,2655,2667,60,23
2258,648,947,100,18
2259,163,203,95,14
2260,2019,2156,55,17
2261,1886,1803,90,26
2262,3025,3061,90,27
2263,989,650,75,6
2264,145,150,100,16
2265,3891,4229,80,4
2266,2409,2124,95,15
2267,1836,2132,65,21
2268,1204,924,90,30
2269,925,955,65,8
2270,4218,4241,50,24
2271,718,895,100,26
2272,4632,4998,50,47
2273,941,780,80,31
2274,797,715,85,50
2275,939,1257,95,5
2276,2160,2467,75,10
2277,925,733,70,25
2278,823,859,90,33
2279,152,9,80,29
2280,2465,2122,65,2
2281,3038,3014,100,40
2282,2193,1849,60,3
2283,957,887,70,35
2284,2067,2124,90,44
2285,1774,1832,90,7
2286,2634,2624,55,30
2287,4852,4690,90,20
2288,180,282,95,30
2289,170,94,95,20
2290,4281,4654,55,6
2291,2474,2626,90,3
2292,935,965,60,27
2293,81,9,90,33
2294,674,941,55,34
2295,282,640,85,9
2296,2059,1736,60,36
2297,652,936,85,21
2298,774,742,85,42
2299,164,134,90,38
2300,4606,4259,50,23
2301,3067,3062,70,7
2302,1804,2082,85,41
2303,2029,2195,50,17
2304,4952,4689,80,46
2305,2113,2044,90,17
2306,975,1239,80,26
2307,614,767,85,11
2308,31,225,95,17
2309,844,723,50,14
2310,2413,2676,65,21
2311,1228,1278,95,21
2312,815,990,100,35
2313,2639,2441,95,16
2314,610,810,60,23
2315,2412,2694,100,26
2316,1888,1850,80,25
2317,1720,1873,75,8
2318,152,89,75,42
2319,2062,1898,65,24
2320,1791,1763,90,19
2321,4217,3814,50,11
2322,4921,4849,95,40
2323,931,654,95,43
2324,2033,2099,75,38
2325,958,882,100,14
2326,4232,4280,95,17
2327,3061,3066,100,43
2328,43,86,50,4
2329,1766,2058,85,16
2330,1712,1846,100,46
2331,2604,2625,100,10
2332,4908,4809,85,29
2333,2607,2666,55,30
2334,2655,2668,65,47
2335,1756,1747,90,31
2336,2165,2080,70,47
2337,2496,2699,95,23
2338,723,654,75,49
2339,668,829,90,45
2340,717,716,80,3
2341,2458,2145,65,34
2342,4612,4880,65,38
2343,713,757,90,9
2344,4820,4620,60,29
2345,4984,4930,55,27
2346,2611,2449,75,42
2347,2477,2610,60,43
2348,975,969,75,49
2349,2122,1760,80,26
2350,2456,2181,65,22
2351,3050,3019,70,19
2352,4833,4649,50,47
2353,1227,1275,100,21
2354,2149,1794,50,17
2355,240,257,80,15
2356,4863,4650,60,29
2357,1243,1253,65,42
2358,236,232,100,47
2359,4971,4810,70,30
2360,798,867,60,44
2361,242,282,65,5
2362,1804,1743,50,33
2363,52,278,55,44
2364,794,601,80,25
2365,881,799,65,47
2366,3014,2677,60,49
2367,111,192,90,19
2368,2179,1878,70,12
2369,2488,2167,90,46
2370,2693,2449,75,14
2371,681,299,65,35
2372,4289,4246,60,14
2373,919,765,60,20
2374,4695,4928,50,37
2375,831,909,100,41
2376,2024,1755,100,19
2377,4699,4676,60,20
2378,3017,3096,100,18
2379,2656,2462,85,15
2380,2406,2034,85,14
2381,4219,3893,85,7
