linkId,sourceId,sinkId,keyRate,proDelay,bandwidth,weight,faultTime,is_cross_subdomain,src_subdomain,src_isGateway,dst_subdomain,dst_isGateway
1518,869,995,4.5,2,8.0,1.35,-1,0,0,0,0,0
1519,84,954,3.8,1,9.0,1.46,-1,0,0,0,0,0
1520,276,895,2.5,2,10.0,1.85,-1,0,0,0,0,0
1521,381,911,3.1,0,8.0,1.67,-1,0,0,0,0,0
1522,401,1011,2.2,5,8.0,2.19,-1,0,0,0,0,0
1523,869,1116,2.5,3,9.0,1.95,-1,0,0,0,0,0
1524,556,656,4.7,5,10.0,1.34,-1,0,0,0,0,0
1525,126,806,2.5,0,8.0,1.85,-1,0,0,0,0,0
1526,593,952,3.4,0,8.0,1.58,-1,0,0,0,0,0
1527,973,1173,2.9,2,10.0,1.73,-1,0,0,0,0,0
1528,54,674,4.1,5,9.0,1.57,-1,0,0,0,0,0
1529,769,885,4.0,0,8.0,1.4,-1,0,0,0,0,0
1530,553,735,2.5,2,9.0,1.9,-1,0,0,0,0,0
1531,85,1155,2.3,4,8.0,2.11,-1,0,0,0,0,0
1532,80,811,5.0,4,8.0,1.3,-1,0,0,0,0,0
1533,93,750,4.5,1,8.0,1.3,-1,0,0,1,0,0
1534,621,906,4.7,3,8.0,1.34,-1,0,0,0,0,0
1535,612,1086,2.8,2,10.0,1.76,-1,0,0,0,0,0
1536,154,208,4.5,0,10.0,1.15,-1,0,0,0,0,0
1537,188,1024,2.9,0,9.0,1.68,-1,0,0,0,0,0
1538,563,901,3.8,2,8.0,1.56,-1,0,0,0,0,0
1539,260,863,3.9,5,10.0,1.58,-1,0,0,0,0,0
1540,328,509,2.3,4,8.0,2.11,-1,0,0,0,0,0
1541,980,1189,4.1,0,9.0,1.32,-1,0,0,0,0,0
1542,5,758,4.6,5,8.0,1.47,-1,0,0,0,0,0
1543,354,912,4.1,3,9.0,1.47,-1,0,0,0,0,0
1544,250,562,4.9,2,9.0,1.18,-1,0,0,0,0,0
1545,143,584,4.0,3,9.0,1.5,-1,0,0,0,0,0
1546,68,935,4.4,1,9.0,1.28,-1,0,0,0,0,0
1547,286,340,4.0,1,8.0,1.45,-1,0,0,0,0,0
1548,198,227,3.4,5,8.0,1.83,-1,0,0,0,0,0
1549,48,697,2.1,0,10.0,1.87,-1,0,0,0,0,0
1550,713,858,4.6,1,8.0,1.27,-1,0,0,0,0,1
1551,281,1164,5.0,1,8.0,1.15,-1,0,0,0,0,0
1552,190,817,4.2,2,9.0,1.39,-1,0,0,0,0,0
1553,228,291,4.1,4,8.0,1.57,-1,0,0,0,0,0
1554,678,985,4.2,3,9.0,1.44,-1,0,0,0,0,0
1555,23,532,2.4,5,10.0,2.03,-1,0,0,0,0,0
1556,308,1159,4.8,4,10.0,1.26,-1,0,0,0,0,0
1557,303,815,3.8,5,8.0,1.71,-1,0,0,0,0,0
1558,432,700,4.7,5,8.0,1.44,-1,0,0,0,0,1
1559,701,861,3.1,3,8.0,1.82,-1,0,0,0,0,0
1560,140,299,3.0,0,8.0,1.7,-1,0,0,0,0,0
1561,434,867,4.5,2,9.0,1.3,-1,0,0,0,0,0
1562,439,982,2.6,3,9.0,1.92,-1,0,0,0,0,0
1563,678,998,4.0,3,10.0,1.45,-1,0,0,0,0,0
1564,1113,1155,4.6,3,8.0,1.37,-1,0,0,0,0,0
1565,211,300,4.4,5,10.0,1.43,-1,0,0,0,0,0
1566,611,1173,3.3,2,10.0,1.61,-1,0,0,0,0,0
1567,633,703,4.6,1,8.0,1.27,-1,0,0,0,0,0
1568,724,821,4.6,1,9.0,1.22,-1,0,0,0,0,0
1569,327,367,3.2,3,9.0,1.74,-1,0,0,0,0,0
1570,98,544,2.4,1,8.0,1.93,-1,0,0,0,0,0
1571,603,652,3.5,3,9.0,1.65,-1,0,0,0,0,0
1572,434,880,4.7,5,8.0,1.44,-1,0,0,0,0,0
1573,432,1184,3.3,0,10.0,1.51,-1,0,0,0,0,0
1574,467,1178,3.1,2,10.0,1.67,-1,0,0,0,0,0
1575,589,875,3.1,0,8.0,1.67,-1,0,0,0,0,0
1576,214,732,3.4,4,8.0,1.78,-1,0,0,0,0,0
1577,157,198,2.6,2,10.0,1.82,-1,0,0,0,0,0
1578,38,772,4.0,5,10.0,1.55,-1,0,0,0,0,0
1579,566,891,3.5,4,9.0,1.7,-1,0,0,0,0,0
1580,587,950,4.7,4,10.0,1.29,-1,0,0,0,0,0
1581,86,439,4.8,1,9.0,1.16,-1,0,0,0,0,0
1582,798,1170,4.3,5,8.0,1.56,-1,0,0,0,0,0
1583,316,1130,3.4,5,10.0,1.73,-1,0,0,0,0,0
1584,930,1060,3.6,4,9.0,1.67,-1,0,0,1,0,0
1585,19,614,2.1,2,8.0,2.07,-1,0,0,0,0,0
1586,712,1066,3.2,5,8.0,1.89,-1,0,0,0,0,0
1587,206,440,3.4,3,9.0,1.68,-1,0,0,0,0,0
1588,684,1004,4.7,4,10.0,1.29,-1,0,0,0,0,0
1589,1071,1184,2.7,2,10.0,1.79,-1,0,0,0,0,0
1590,251,1122,2.7,2,9.0,1.84,-1,0,0,0,0,0
1591,131,976,4.7,0,8.0,1.19,-1,0,0,0,0,0
1592,598,1085,4.0,4,9.0,1.55,-1,0,0,0,0,1
1593,436,1023,3.2,0,10.0,1.54,-1,0,0,0,0,0
1594,95,501,2.7,1,9.0,1.79,-1,0,0,0,0,0
1595,149,737,2.7,0,9.0,1.74,-1,0,0,0,0,0
1596,181,918,2.1,0,9.0,1.92,-1,0,0,0,0,0
1597,93,805,3.6,4,9.0,1.67,-1,0,0,1,0,0
1598,795,848,2.0,5,10.0,2.15,-1,0,0,0,0,0
1599,675,1197,4.4,4,10.0,1.38,-1,0,0,0,0,0
1600,217,319,2.2,4,8.0,2.14,-1,0,0,0,0,0
1601,292,907,3.6,4,9.0,1.67,-1,0,0,0,0,0
1602,369,1090,4.3,1,9.0,1.31,-1,0,0,0,0,0
1603,649,1144,3.7,2,8.0,1.59,-1,0,0,0,0,0
1604,592,610,3.6,1,8.0,1.57,-1,0,0,0,0,0
1605,243,456,4.1,0,9.0,1.32,-1,0,0,0,0,0
1606,247,612,3.9,3,8.0,1.58,-1,0,0,0,0,0
1607,321,561,2.3,5,10.0,2.06,-1,0,0,0,0,0
1608,352,628,2.8,5,9.0,1.96,-1,0,0,0,0,0
1609,159,499,4.0,3,8.0,1.55,-1,0,0,0,0,0
1610,250,617,4.7,1,10.0,1.14,-1,0,0,0,0,0
1611,45,1151,2.5,0,9.0,1.8,-1,0,0,0,0,0
1612,475,964,2.9,4,10.0,1.83,-1,0,0,0,0,0
1613,463,910,3.6,0,8.0,1.52,-1,0,0,0,0,0
1614,855,1141,4.9,0,8.0,1.13,-1,0,0,0,0,1
1615,546,800,4.9,0,9.0,1.08,-1,0,0,0,0,0
1616,136,636,4.9,0,9.0,1.08,-1,0,0,0,0,0
1617,1090,1129,3.0,4,10.0,1.8,-1,0,0,0,0,0
1618,91,341,3.4,0,9.0,1.53,-1,0,0,0,0,0
1619,247,854,4.0,2,8.0,1.5,-1,0,0,0,0,0
1620,421,741,3.1,0,9.0,1.62,-1,0,0,0,0,0
1621,61,169,2.5,1,10.0,1.8,-1,0,0,0,0,0
1622,989,1198,4.8,5,8.0,1.41,-1,0,0,0,0,1
1623,306,939,4.7,4,8.0,1.39,-1,0,0,0,0,0
1624,328,698,5.0,1,8.0,1.15,-1,0,0,0,0,0
1625,152,701,3.0,4,10.0,1.8,-1,0,0,0,0,0
1626,94,467,3.6,3,10.0,1.57,-1,0,0,0,0,0
1627,753,1106,3.1,2,9.0,1.72,-1,0,0,0,0,0
1628,370,816,4.4,3,8.0,1.43,-1,0,0,0,0,0
1629,221,693,4.4,3,8.0,1.43,-1,0,0,1,0,0
1630,326,746,2.5,4,10.0,1.95,-1,0,0,0,0,0
1631,391,1104,3.5,4,10.0,1.65,-1,0,0,0,0,0
1632,160,942,4.1,5,8.0,1.62,-1,0,0,0,0,0
1633,204,231,4.5,3,10.0,1.3,-1,0,0,0,0,0
1634,209,346,4.3,3,9.0,1.41,-1,0,0,0,0,0
1635,136,770,3.9,1,8.0,1.48,-1,0,0,0,0,0
1636,636,1056,2.1,1,8.0,2.02,-1,0,0,0,0,0
1637,106,598,3.7,0,10.0,1.39,-1,0,0,0,0,0
1638,1076,1099,4.8,5,9.0,1.36,-1,0,0,0,0,0
1639,606,921,3.2,0,9.0,1.59,-1,0,0,0,0,0
1640,334,462,4.6,0,8.0,1.22,-1,0,0,0,0,0
1641,344,655,4.5,4,10.0,1.35,-1,0,0,0,0,0
1642,201,872,3.7,0,10.0,1.39,-1,0,0,0,0,0
1643,154,531,2.4,3,10.0,1.93,-1,0,0,0,0,0
1644,29,765,5.0,5,9.0,1.3,-1,0,0,0,0,0
1645,166,999,2.4,0,10.0,1.78,-1,0,0,0,0,0
1646,56,1127,3.0,2,10.0,1.7,-1,0,0,0,0,0
1647,657,1007,4.5,2,8.0,1.35,-1,0,0,0,0,0
1648,125,180,4.6,0,9.0,1.17,-1,0,0,0,0,0
1649,183,306,4.0,1,10.0,1.35,-1,0,0,0,0,0
1650,298,781,2.8,3,8.0,1.91,-1,0,0,0,0,0
1651,707,720,2.8,3,8.0,1.91,-1,0,0,0,0,0
1652,130,416,4.9,2,8.0,1.23,-1,0,0,0,0,0
1653,742,943,3.5,5,9.0,1.75,-1,0,0,0,0,0
1654,580,881,3.2,0,9.0,1.59,-1,0,0,0,0,0
1655,131,789,3.0,5,8.0,1.95,-1,0,0,0,0,0
1656,97,1141,4.6,4,10.0,1.32,-1,0,0,0,0,1
1657,140,730,3.8,0,9.0,1.41,-1,0,0,0,0,0
1658,654,1180,2.3,2,9.0,1.96,-1,0,0,0,0,1
1659,267,542,3.0,0,8.0,1.7,-1,0,0,0,0,0
1660,74,376,3.7,4,8.0,1.69,-1,0,0,0,0,1
1661,827,879,2.7,2,9.0,1.84,-1,0,0,0,0,0
1662,296,425,4.5,4,10.0,1.35,-1,0,0,0,0,0
1663,67,373,4.7,0,10.0,1.09,-1,0,0,0,0,0
1664,572,1003,3.6,4,10.0,1.62,-1,0,0,0,0,0
1665,536,1080,3.6,4,10.0,1.62,-1,0,0,0,0,0
1666,322,599,2.9,3,8.0,1.88,-1,0,0,0,0,0
1667,65,677,2.9,3,8.0,1.88,-1,0,0,0,0,0
1668,713,834,4.0,2,10.0,1.4,-1,0,0,0,0,0
1669,451,605,2.2,0,8.0,1.94,-1,0,0,0,0,0
1670,308,785,4.8,4,8.0,1.36,-1,0,0,0,0,0
1671,143,223,2.3,3,8.0,2.06,-1,0,0,0,0,0
1672,1003,1081,3.4,2,9.0,1.63,-1,0,0,0,0,0
1673,104,497,3.6,2,8.0,1.62,-1,0,0,0,0,0
1674,647,1190,3.8,4,8.0,1.66,-1,0,0,0,0,0
1675,493,723,2.2,1,8.0,1.99,-1,0,0,0,0,0
1676,111,392,3.9,4,10.0,1.53,-1,0,0,0,0,0
1677,314,980,4.6,5,8.0,1.47,-1,0,0,0,0,0
1678,284,320,3.4,5,10.0,1.73,-1,0,0,0,0,0
1679,373,806,2.4,5,10.0,2.03,-1,0,0,0,0,0
1680,119,1155,3.5,3,8.0,1.7,-1,0,0,0,0,0
1681,1005,1019,4.0,2,10.0,1.4,-1,0,0,0,0,0
1682,76,290,4.4,1,9.0,1.28,-1,0,0,0,0,0
1683,595,855,3.6,0,9.0,1.47,-1,0,0,0,0,0
1684,667,731,2.6,5,9.0,2.02,-1,0,0,0,0,0
1685,226,500,2.6,4,9.0,1.97,-1,0,0,0,0,0
1686,80,934,3.0,3,10.0,1.75,-1,0,0,0,0,0
1687,597,901,3.2,4,9.0,1.79,-1,0,0,0,0,0
1688,179,913,2.8,4,8.0,1.96,-1,0,0,0,0,0
1689,41,454,4.1,2,10.0,1.37,-1,0,0,0,0,0
1690,261,457,3.8,0,8.0,1.46,-1,0,0,0,0,0
1691,156,929,3.2,1,10.0,1.59,-1,0,0,0,0,0
1692,104,739,2.8,1,10.0,1.71,-1,0,0,0,0,0
1693,408,1150,2.6,5,10.0,1.97,-1,0,0,0,0,0
1694,727,903,2.4,5,8.0,2.13,-1,0,0,1,0,0
1695,42,800,2.4,0,8.0,1.88,-1,0,0,0,0,0
1696,564,616,5.0,5,8.0,1.35,-1,0,0,0,0,0
1697,132,693,4.2,5,9.0,1.54,-1,0,0,0,0,0
1698,585,904,2.4,1,9.0,1.88,-1,0,0,0,0,0
1699,249,460,4.9,4,8.0,1.33,-1,0,0,0,0,0
1700,97,591,4.0,5,8.0,1.65,-1,0,0,0,0,0
1701,5,1002,4.5,0,9.0,1.2,-1,0,0,0,0,0
1702,256,584,2.3,1,9.0,1.91,-1,0,0,0,0,0
1703,77,353,2.4,5,10.0,2.03,-1,0,0,0,0,0
1704,849,869,4.4,2,9.0,1.33,-1,0,0,0,0,0
1705,873,1199,4.9,3,10.0,1.18,-1,0,0,0,0,0
1706,275,984,3.6,2,9.0,1.57,-1,0,0,0,0,0
1707,93,1007,4.0,5,8.0,1.65,-1,0,0,1,0,0
1708,1037,1041,2.6,2,8.0,1.92,-1,0,0,0,0,0
1709,84,635,4.6,5,8.0,1.47,-1,0,0,0,0,0
1710,478,525,3.5,2,9.0,1.6,-1,0,0,0,0,0
1711,865,971,2.1,0,9.0,1.92,-1,0,0,1,0,0
1712,460,1151,3.4,0,8.0,1.58,-1,0,0,0,0,0
1713,798,1146,4.2,4,9.0,1.49,-1,0,0,0,0,0
1714,251,519,2.6,0,9.0,1.77,-1,0,0,0,0,0
1715,201,927,2.4,2,8.0,1.98,-1,0,0,0,0,0
1716,930,1036,3.3,0,9.0,1.56,-1,0,0,1,0,0
1717,168,484,4.4,4,8.0,1.48,-1,0,0,0,0,0
1718,539,922,3.8,2,9.0,1.51,-1,0,0,0,0,0
1719,750,1105,3.9,3,8.0,1.58,-1,0,0,0,0,0
1720,645,823,4.1,2,9.0,1.42,-1,0,0,0,0,0
1721,923,1033,4.9,2,8.0,1.23,-1,0,0,0,0,0
1722,147,546,3.4,3,8.0,1.73,-1,0,0,0,0,0
1723,513,869,2.1,1,10.0,1.92,-1,0,0,0,0,0
1724,260,423,3.5,1,10.0,1.5,-1,0,0,0,0,0
1725,587,589,3.5,1,8.0,1.6,-1,0,0,0,0,0
1726,191,589,2.8,2,10.0,1.76,-1,0,0,0,0,0
1727,31,371,2.8,0,9.0,1.71,-1,0,0,0,0,0
1728,360,775,4.6,4,9.0,1.37,-1,0,0,0,0,0
1729,695,765,4.2,0,8.0,1.34,-1,0,0,0,0,0
1730,34,1056,3.7,0,8.0,1.49,-1,0,0,0,0,0
1731,837,1114,4.7,2,8.0,1.29,-1,0,0,1,0,0
1732,334,759,4.3,5,10.0,1.46,-1,0,0,0,0,0
1733,21,299,4.6,4,10.0,1.32,-1,0,0,0,0,0
1734,40,312,4.8,5,9.0,1.36,-1,0,0,0,0,0
1735,196,1054,4.9,0,8.0,1.13,-1,0,0,0,0,0
1736,886,1006,4.9,2,10.0,1.13,-1,0,0,0,0,0
1737,657,1183,4.3,3,10.0,1.36,-1,0,0,0,0,0
1738,171,243,3.0,3,8.0,1.85,-1,0,0,0,0,0
1739,640,721,2.6,5,9.0,2.02,-1,0,0,0,0,0
1740,111,1131,4.2,3,9.0,1.44,-1,0,0,0,0,0
1741,62,192,4.1,2,10.0,1.37,-1,0,0,0,0,0
1742,50,892,2.6,3,10.0,1.87,-1,0,0,1,0,0
1743,793,1165,4.5,4,10.0,1.35,-1,0,0,0,0,0
1744,330,1175,3.7,0,9.0,1.44,-1,0,0,0,0,0
1745,365,903,3.4,1,8.0,1.63,-1,0,0,0,0,0
1746,32,434,3.0,2,9.0,1.75,-1,0,0,0,0,0
1747,194,1021,3.4,1,10.0,1.53,-1,0,0,0,0,0
1748,257,552,3.0,1,9.0,1.7,-1,0,0,0,0,0
1749,735,1116,4.9,0,10.0,1.03,-1,0,0,0,0,0
1750,31,734,2.2,4,8.0,2.14,-1,0,0,0,0,0
1751,682,1189,2.7,0,8.0,1.79,-1,0,0,0,0,0
1752,262,603,3.4,4,10.0,1.68,-1,0,0,1,0,0
1753,709,1063,2.2,5,10.0,2.09,-1,0,0,0,0,0
1754,294,555,3.3,1,8.0,1.66,-1,0,0,0,0,0
1755,497,1180,4.2,1,9.0,1.34,-1,0,0,0,0,1
1756,579,953,2.3,2,8.0,2.01,-1,0,0,0,0,0
1757,87,1016,4.8,3,8.0,1.31,-1,0,0,0,0,0
1758,76,103,5.0,5,10.0,1.25,-1,0,0,0,0,0
1759,278,732,4.7,1,8.0,1.24,-1,0,0,0,0,0
1760,406,1146,3.0,1,10.0,1.65,-1,0,0,1,0,0
1761,220,498,2.4,2,10.0,1.88,-1,0,0,0,0,0
1762,16,210,3.6,5,8.0,1.77,-1,0,0,0,0,0
1763,281,858,2.1,5,9.0,2.17,-1,0,0,0,0,1
1764,262,616,3.6,5,10.0,1.67,-1,0,0,1,0,0
1765,965,1002,4.2,3,8.0,1.49,-1,0,0,0,0,0
1766,734,840,4.4,2,8.0,1.38,-1,0,0,0,0,0
1767,174,1146,2.3,4,8.0,2.11,-1,0,0,0,0,0
1768,771,907,4.8,2,8.0,1.26,-1,0,0,0,0,0
1769,545,1089,3.3,2,9.0,1.66,-1,0,0,0,0,0
1770,686,799,4.3,4,10.0,1.41,-1,0,0,0,0,0
1771,83,735,2.5,5,8.0,2.1,-1,0,0,0,0,0
1772,680,725,4.9,4,8.0,1.33,-1,0,0,0,0,0
1773,313,1197,4.0,1,8.0,1.45,-1,0,0,0,0,0
1774,910,1187,4.5,1,10.0,1.2,-1,0,0,0,0,0
1775,327,866,2.1,1,8.0,2.02,-1,0,0,0,0,0
1776,442,560,4.5,1,8.0,1.3,-1,0,0,0,0,0
1777,306,928,2.9,0,10.0,1.63,-1,0,0,0,0,0
1778,636,803,3.3,4,8.0,1.81,-1,0,0,0,0,0
1779,982,1184,2.1,5,10.0,2.12,-1,0,0,0,0,0
1780,182,340,2.6,5,9.0,2.02,-1,0,0,0,0,0
1781,211,1041,4.5,3,8.0,1.4,-1,0,0,0,0,0
1782,1074,1150,4.1,1,9.0,1.37,-1,0,0,0,0,0
1783,958,975,3.1,1,9.0,1.67,-1,0,0,0,0,0
1784,727,1079,2.1,1,10.0,1.92,-1,0,0,1,0,0
1785,1048,1134,4.5,3,8.0,1.4,-1,0,0,0,0,0
1786,473,1162,2.3,1,8.0,1.96,-1,0,0,0,0,0
1787,99,463,2.2,3,8.0,2.09,-1,0,0,0,0,0
1788,731,905,3.3,5,8.0,1.86,-1,0,0,0,0,0
1789,359,1033,2.8,4,10.0,1.86,-1,0,0,0,0,0
1790,1002,1139,3.7,5,10.0,1.64,-1,0,0,0,0,0
1791,297,569,4.8,4,10.0,1.26,-1,0,0,0,0,0
1792,85,649,5.0,3,8.0,1.25,-1,0,0,0,0,0
1793,241,1162,4.5,4,10.0,1.35,-1,0,0,0,0,0
1794,122,716,4.0,1,9.0,1.4,-1,0,0,0,0,0
1795,768,1093,3.3,4,9.0,1.76,-1,0,0,0,0,0
1796,47,1067,2.8,2,10.0,1.76,-1,0,0,0,0,0
1797,243,713,2.6,5,8.0,2.07,-1,0,0,0,0,0
1798,379,759,2.6,2,9.0,1.87,-1,0,0,0,0,0
1799,714,749,4.3,3,8.0,1.46,-1,0,0,0,0,0
1800,208,877,4.6,0,10.0,1.12,-1,0,0,0,0,0
1801,9,1162,2.4,0,8.0,1.88,-1,0,0,0,0,0
1802,705,865,4.2,4,8.0,1.54,-1,0,0,0,0,1
1803,930,983,3.7,3,10.0,1.54,-1,0,0,1,0,0
1804,388,700,3.7,5,8.0,1.74,-1,0,0,0,0,1
1805,30,955,2.2,1,10.0,1.89,-1,0,0,0,0,0
1806,79,588,4.6,1,8.0,1.27,-1,0,0,0,0,0
1807,411,1061,4.7,4,10.0,1.29,-1,0,0,0,0,0
1808,758,876,3.6,0,8.0,1.52,-1,0,0,0,0,0
1809,44,72,3.6,0,9.0,1.47,-1,0,0,0,0,0
1810,6,783,3.6,0,9.0,1.47,-1,0,0,0,0,0
1811,27,1071,2.8,4,8.0,1.96,-1,0,0,0,0,0
1812,784,1050,4.5,0,9.0,1.2,-1,0,0,0,0,0
1813,921,1055,3.5,1,8.0,1.6,-1,0,0,0,0,0
1814,403,540,4.4,1,10.0,1.23,-1,0,0,0,0,0
1815,550,1004,3.9,4,8.0,1.63,-1,0,0,0,0,0
1816,206,1194,3.9,0,9.0,1.38,-1,0,0,0,0,0
1817,663,881,4.2,4,8.0,1.54,-1,0,0,0,0,0
1818,476,1176,4.2,2,9.0,1.39,-1,0,0,0,0,0
1819,140,961,2.5,2,9.0,1.9,-1,0,0,0,0,0
1820,797,1002,2.1,0,8.0,1.97,-1,0,0,0,0,0
1821,360,964,4.3,5,8.0,1.56,-1,0,0,0,0,0
1822,217,1181,4.6,5,8.0,1.47,-1,0,0,0,0,0
1823,14,327,2.3,1,10.0,1.86,-1,0,0,0,0,0
1824,178,206,4.4,4,8.0,1.48,-1,0,0,0,0,0
1825,284,1127,2.2,1,9.0,1.94,-1,0,0,0,0,0
1826,581,596,4.9,0,9.0,1.08,-1,0,0,0,0,0
1827,94,966,4.4,4,10.0,1.38,-1,0,0,0,0,0
1828,42,547,3.1,5,10.0,1.82,-1,0,0,0,0,0
1829,85,1146,4.9,0,10.0,1.03,-1,0,0,0,0,0
1830,575,1010,2.4,2,9.0,1.93,-1,0,0,0,0,0
1831,781,886,3.1,0,10.0,1.57,-1,0,0,0,0,0
1832,734,774,3.9,2,9.0,1.48,-1,0,0,0,0,0
1833,145,150,2.5,4,8.0,2.05,-1,0,0,0,0,0
1834,683,957,3.8,4,10.0,1.56,-1,0,0,0,0,0
1835,595,615,3.4,3,10.0,1.63,-1,0,0,0,0,0
1836,419,618,4.7,0,8.0,1.19,-1,0,0,0,0,0
1837,487,1018,2.5,2,10.0,1.85,-1,0,0,0,0,0
1838,160,623,3.9,0,9.0,1.38,-1,0,0,0,0,0
1839,406,1093,3.1,0,10.0,1.57,-1,0,0,1,0,0
1840,519,970,3.3,0,8.0,1.61,-1,0,0,0,0,0
1841,1047,1126,3.8,0,10.0,1.36,-1,0,0,0,0,0
1842,458,731,2.8,1,9.0,1.76,-1,0,0,0,0,0
1843,458,502,3.0,2,8.0,1.8,-1,0,0,0,0,1
1844,1110,1182,3.1,4,9.0,1.82,-1,0,0,0,0,0
1845,922,1131,3.6,3,9.0,1.62,-1,0,0,0,0,0
1846,199,736,3.7,1,9.0,1.49,-1,0,0,0,0,0
1847,1081,1124,2.4,2,10.0,1.88,-1,0,0,0,0,0
1848,1075,1080,2.7,2,9.0,1.84,-1,0,0,0,0,0
1849,598,1155,4.0,2,9.0,1.45,-1,0,0,0,0,0
1850,238,849,4.5,4,9.0,1.4,-1,0,0,0,0,0
1851,343,902,4.2,4,10.0,1.44,-1,0,0,0,0,0
1852,11,163,2.1,3,8.0,2.12,-1,0,0,0,0,0
1853,174,1093,3.2,1,9.0,1.64,-1,0,0,0,0,0
1854,100,915,3.8,4,10.0,1.56,-1,0,0,0,0,0
1855,2,343,3.4,2,8.0,1.68,-1,0,0,0,0,0
1856,220,687,4.3,5,10.0,1.46,-1,0,0,0,0,0
1857,463,1088,2.6,0,8.0,1.82,-1,0,0,0,0,0
1858,365,516,2.8,0,8.0,1.76,-1,0,0,0,0,0
1859,852,900,4.6,2,10.0,1.22,-1,0,0,0,0,0
1860,639,1021,2.4,4,10.0,1.98,-1,0,0,0,0,0
1861,73,344,4.2,2,10.0,1.34,-1,0,0,0,0,0
1862,729,914,4.2,5,8.0,1.59,-1,0,0,0,0,0
1863,529,745,3.6,3,9.0,1.62,-1,0,0,0,0,0
1864,553,873,4.6,1,10.0,1.17,-1,0,0,0,0,0
1865,18,300,2.6,5,8.0,2.07,-1,0,0,0,0,0
1866,738,855,3.6,0,9.0,1.47,-1,0,0,0,0,0
1867,844,1022,2.8,1,10.0,1.71,-1,0,0,0,0,0
1868,429,514,2.2,5,9.0,2.14,-1,0,0,0,0,0
1869,16,870,3.9,2,10.0,1.43,-1,0,0,0,0,0
1870,24,465,2.5,4,10.0,1.95,-1,0,0,0,0,0
1871,287,1104,4.0,5,9.0,1.6,-1,0,0,0,0,0
1872,956,970,3.2,1,8.0,1.69,-1,0,0,0,0,0
1873,207,586,2.7,3,10.0,1.84,-1,0,0,1,0,0
1874,638,1038,2.4,5,10.0,2.03,-1,0,0,0,0,0
1875,489,686,4.5,3,8.0,1.4,-1,0,0,0,0,0
1876,269,1171,2.3,2,8.0,2.01,-1,0,0,0,0,0
1877,194,768,3.4,0,9.0,1.53,-1,0,0,0,0,0
1878,156,476,2.9,5,9.0,1.93,-1,0,0,0,0,0
1879,39,894,2.5,2,9.0,1.9,-1,0,0,0,0,0
1880,68,363,4.6,0,8.0,1.22,-1,0,0,0,0,0
1881,345,937,3.2,1,10.0,1.59,-1,0,0,0,0,0
1882,386,938,4.0,2,10.0,1.4,-1,0,0,0,0,0
1883,292,293,4.0,2,8.0,1.5,-1,0,0,0,0,0
1884,626,812,4.9,5,8.0,1.38,-1,0,0,0,0,0
1885,736,1172,4.0,3,9.0,1.5,-1,0,0,0,0,0
1886,180,991,2.9,2,9.0,1.78,-1,0,0,0,0,0
1887,271,355,3.5,4,10.0,1.65,-1,0,0,0,0,0
1888,251,642,4.7,0,8.0,1.19,-1,0,0,0,0,0
1889,333,940,4.2,2,8.0,1.44,-1,0,0,0,0,0
1890,663,815,3.7,4,10.0,1.59,-1,0,0,0,0,0
1891,324,1120,2.5,2,9.0,1.9,-1,0,0,0,0,0
1892,323,895,4.2,1,9.0,1.34,-1,0,0,0,0,0
1893,510,987,3.8,5,8.0,1.71,-1,0,0,0,0,0
1894,100,594,4.0,2,8.0,1.5,-1,0,0,0,0,0
1895,1015,1159,2.9,5,8.0,1.98,-1,0,0,0,0,0
1896,232,484,5.0,2,8.0,1.2,-1,0,0,0,0,0
1897,552,839,2.6,1,8.0,1.87,-1,0,0,0,0,0
1898,268,1080,4.9,2,8.0,1.23,-1,0,0,0,0,0
1899,510,1108,4.5,2,10.0,1.25,-1,0,0,0,0,0
1900,328,1131,2.9,5,8.0,1.98,-1,0,0,0,0,0
1901,161,954,3.2,1,8.0,1.69,-1,0,0,0,0,0
1902,472,587,4.4,0,8.0,1.28,-1,0,0,0,0,0
1903,348,780,4.1,3,10.0,1.42,-1,0,0,0,0,0
1904,152,905,3.4,0,10.0,1.48,-1,0,0,0,0,0
1905,55,972,2.1,1,8.0,2.02,-1,0,0,0,0,0
1906,292,656,3.8,5,10.0,1.61,-1,0,0,0,0,0
1907,173,1193,2.6,1,8.0,1.87,-1,0,0,0,0,0
1908,709,944,3.2,2,8.0,1.74,-1,0,0,0,0,0
1909,220,258,2.1,3,8.0,2.12,-1,0,0,0,0,0
1910,1020,1065,4.2,0,10.0,1.24,-1,0,0,0,0,0
1911,904,1119,4.3,3,9.0,1.41,-1,0,0,0,0,0
1912,47,680,5.0,0,9.0,1.05,-1,0,0,0,0,0
1913,14,503,4.9,3,10.0,1.18,-1,0,0,0,0,0
1914,17,20,4.2,4,8.0,1.54,-1,0,0,0,0,0
1915,29,1077,2.0,1,8.0,2.05,-1,0,0,0,0,0
1916,1135,1173,4.5,0,10.0,1.15,-1,0,0,0,0,0
1917,573,1140,2.3,3,8.0,2.06,-1,0,0,0,0,0
1918,246,782,3.6,4,10.0,1.62,-1,0,0,0,0,0
1919,8,1139,4.8,1,10.0,1.11,-1,0,0,0,0,0
1920,438,723,3.1,3,10.0,1.72,-1,0,0,0,0,0
1921,14,624,4.1,2,10.0,1.37,-1,0,0,0,0,0
1922,267,841,2.9,4,8.0,1.93,-1,0,0,0,0,0
